FarmerID,Region,Crop,FarmSizeAcres,PlantingDate,HarvestDate,ProductionKg,FertilizerKg,RainfallMM,Irrigation,MarketPrice,Gender,Age
2552,Eastern,Maize,2.23,2025-05-06,2025-08-12,7939.8,177.7,634.2,Flood,41.11,Female,48
2553,Rift Valley,Wheat,2.4,2025-05-30,2025-09-23,3833.3,264.9,455.8,Drip,80.65,Male,27
2554,Eastern,Maize,2.36,2025-01-06,2025-04-11,4502.3,330.3,1117.6,Rain-fed,111.83,Male,38
2555,Eastern,Beans,5.93,2025-02-25,2025-06-17,4386.7,44.6,783.1,Rain-fed,108.13,Male,80
2556,Western,Maize,7.61,2025-05-19,2025-07-31,2017.0,465.2,203.2,Sprinkler,68.24,Male,79
2557,Nyanza,Potatoes,7.74,2025-02-06,2025-04-23,7932.0,329.2,1041.0,Flood,22.68,Male,77
2558,Rift Valley,Maize,7.2,2025-06-02,2025-08-29,8053.5,425.3,743.8,Sprinkler,78.15,Male,70
2559,Western,Rice,16.42,2025-01-23,2025-06-29,6807.5,328.3,1119.7,Drip,42.91,Male,71
2560,Central,Beans,9.88,2025-05-22,2025-09-09,6800.4,220.4,222.9,Flood,39.23,Male,44
2561,Nyanza,Wheat,2.81,2025-03-08,2025-08-09,9588.9,326.9,1005.2,Rain-fed,46.49,Female,71
2562,Western,Wheat,17.6,2025-02-04,2025-06-17,2900.8,153.5,156.6,Drip,49.94,Male,77
2563,Western,Rice,1.59,2025-02-16,2025-06-24,5324.1,478.1,844.9,Rain-fed,63.38,Female,43
2564,Rift Valley,Maize,11.33,2025-04-25,2025-08-23,9081.0,336.5,707.9,Sprinkler,30.63,Female,38
2565,Rift Valley,Potatoes,2.18,2025-03-26,2025-09-17,11735.2,394.7,123.9,Drip,77.49,Male,61
2566,Central,Potatoes,4.69,2025-03-13,2025-05-15,7093.0,89.1,686.9,Rain-fed,106.05,Male,27
2567,Eastern,Potatoes,8.1,2025-01-08,2025-03-23,3071.9,119.0,746.6,Rain-fed,26.44,Female,76
2568,Rift Valley,Potatoes,3.09,2025-02-25,2025-05-06,2070.1,462.5,449.1,Drip,78.5,Female,42
2569,Rift Valley,Beans,8.28,2025-04-20,2025-09-06,10360.8,255.0,380.1,Rain-fed,25.34,Male,58
2570,Rift Valley,Maize,13.44,2025-02-15,2025-07-10,9506.0,460.5,983.1,Sprinkler,71.09,Male,58
2571,Central,Beans,19.57,2025-02-16,2025-06-22,4401.8,335.1,933.3,Flood,115.92,Female,75
2572,Central,Maize,7.7,2025-01-17,2025-05-17,5839.3,217.8,830.8,Sprinkler,82.15,Male,20
2573,Central,Potatoes,18.74,2025-02-03,2025-05-19,9572.3,334.3,434.2,Rain-fed,61.37,Female,30
2574,Western,Maize,13.96,2025-01-11,2025-07-03,4752.9,234.7,770.6,Flood,54.96,Female,34
2575,Central,Potatoes,5.28,2025-03-04,2025-06-05,5279.9,117.5,1176.6,Sprinkler,30.39,Male,65
2576,Eastern,Potatoes,4.83,2025-02-28,2025-05-10,8083.3,499.0,332.9,Drip,63.51,Male,30
2577,Rift Valley,Wheat,8.51,2025-01-09,2025-04-16,5286.5,90.1,451.7,Flood,119.61,Female,38
2578,Eastern,Maize,9.61,2025-06-02,2025-08-22,4567.4,221.5,300.9,Sprinkler,46.02,Female,78
2579,Eastern,Maize,6.29,2025-06-21,2025-12-09,9672.4,434.0,738.9,Drip,97.7,Female,35
2580,Central,Maize,10.54,2025-05-09,2025-10-07,3072.0,204.5,185.8,Drip,57.06,Female,49
2581,Western,Maize,5.59,2025-05-18,2025-08-30,2970.4,195.7,819.9,Flood,54.39,Male,22
2582,Rift Valley,Rice,4.91,2025-03-21,2025-09-08,2016.6,291.3,696.3,Flood,56.35,Female,63
2583,Eastern,Rice,2.79,2025-05-22,2025-10-19,4187.3,476.0,929.8,Rain-fed,119.93,Female,73
2584,Central,Beans,8.68,2025-04-21,2025-10-03,8782.8,80.5,1076.8,Rain-fed,81.96,Female,80
2585,Eastern,Potatoes,8.79,2025-03-06,2025-05-12,5071.6,293.3,120.0,Flood,24.48,Female,26
2586,Eastern,Wheat,6.26,2025-05-23,2025-10-22,4968.4,145.1,286.8,Sprinkler,99.35,Male,61
2587,Eastern,Beans,11.04,2025-03-16,2025-05-17,9021.9,423.3,628.6,Flood,110.67,Female,35
2588,Eastern,Beans,8.7,2025-04-11,2025-09-06,7323.0,144.5,521.4,Drip,111.57,Male,57
2589,Rift Valley,Maize,13.99,2025-02-15,2025-06-23,5624.4,106.2,985.7,Flood,61.54,Female,43
2590,Western,Maize,12.49,2025-06-08,2025-10-30,4725.6,247.9,708.1,Drip,77.81,Female,38
2591,Rift Valley,Potatoes,11.6,2025-03-12,2025-06-03,6106.2,283.2,1042.5,Rain-fed,44.64,Male,32
2592,Rift Valley,Wheat,14.12,2025-01-09,2025-05-28,7708.9,233.1,1123.3,Sprinkler,89.68,Female,76
2593,Western,Potatoes,16.04,2025-02-21,2025-05-13,2868.5,396.0,730.8,Rain-fed,76.92,Male,60
2594,Western,Maize,13.71,2025-01-08,2025-03-24,3488.8,363.4,461.5,Drip,81.99,Male,74
2595,Western,Wheat,8.34,2025-05-27,2025-08-27,6454.0,488.7,723.5,Drip,70.54,Male,61
2596,Rift Valley,Rice,10.49,2025-06-12,2025-09-10,4714.2,224.4,1154.2,Sprinkler,91.09,Male,75
2597,Nyanza,Rice,8.61,2025-04-02,2025-06-12,5340.9,397.1,539.7,Flood,93.48,Male,59
2598,Western,Beans,15.93,2025-03-05,2025-07-31,3956.9,460.4,606.2,Drip,37.58,Female,27
2599,Nyanza,Potatoes,2.96,2025-01-29,2025-06-08,3755.6,441.5,157.9,Flood,26.8,Female,22
2600,Central,Wheat,7.95,2025-03-25,2025-09-09,9344.5,97.0,1017.5,Sprinkler,105.28,Male,36
2601,Central,Maize,4.06,2025-02-16,2025-08-02,6022.2,296.6,505.3,Flood,114.11,Male,71
2602,Rift Valley,Beans,7.68,2025-03-17,2025-09-06,1281.1,128.6,250.3,Sprinkler,29.93,Female,21
2603,Eastern,Potatoes,13.09,2025-03-03,2025-06-19,11736.2,142.6,802.2,Flood,50.54,Female,52
2604,Rift Valley,Maize,12.02,2025-05-11,2025-08-21,5742.8,387.5,430.2,Sprinkler,32.32,Female,34
2605,Nyanza,Potatoes,5.92,2025-01-22,2025-04-26,2266.8,218.8,619.9,Sprinkler,100.39,Male,52
2606,Western,Beans,1.62,2025-06-10,2025-09-15,2063.1,82.6,131.9,Flood,107.51,Female,74
2607,Eastern,Beans,19.85,2025-05-01,2025-08-08,11543.9,297.5,353.4,Rain-fed,83.97,Male,54
2608,Nyanza,Rice,17.76,2025-01-31,2025-04-14,8882.0,462.2,736.6,Rain-fed,74.79,Male,50
2609,Central,Potatoes,13.94,2025-02-13,2025-07-17,10082.6,286.4,193.5,Rain-fed,34.79,Female,79
2610,Eastern,Rice,19.11,2025-01-27,2025-05-02,3081.1,175.5,482.7,Flood,119.5,Female,62
2611,Western,Rice,4.59,2025-03-13,2025-05-15,3784.1,199.6,402.6,Flood,112.29,Male,69
2612,Eastern,Rice,11.24,2025-05-18,2025-09-07,5470.6,468.8,585.7,Flood,113.51,Female,52
2613,Western,Maize,3.05,2025-05-08,2025-09-14,2181.1,261.0,1079.0,Sprinkler,40.62,Male,52
2614,Western,Maize,3.34,2025-06-29,2025-09-08,4612.9,468.9,242.5,Flood,60.89,Female,46
2615,Rift Valley,Rice,18.33,2025-05-12,2025-10-16,6723.9,367.5,1066.9,Drip,64.22,Male,53
2616,Nyanza,Rice,13.3,2025-05-30,2025-11-16,11766.2,458.3,113.1,Sprinkler,118.81,Female,77
2617,Nyanza,Rice,15.83,2025-05-06,2025-10-01,3644.4,101.2,863.8,Sprinkler,23.5,Male,51
2618,Central,Beans,7.45,2025-01-11,2025-04-27,8778.7,392.9,758.5,Drip,87.94,Female,61
2619,Rift Valley,Maize,15.63,2025-06-21,2025-12-08,11167.8,167.7,623.0,Flood,46.37,Male,26
2620,Central,Wheat,3.84,2025-03-17,2025-08-25,2978.7,204.8,1162.5,Drip,23.56,Female,25
2621,Rift Valley,Rice,12.58,2025-05-07,2025-08-01,4967.9,42.7,341.8,Flood,94.67,Female,60
2622,Central,Beans,8.55,2025-01-25,2025-07-02,7912.5,211.7,335.4,Rain-fed,46.13,Male,56
2623,Central,Potatoes,15.04,2025-05-18,2025-07-21,4480.4,282.4,427.7,Drip,108.36,Female,76
2624,Central,Wheat,17.18,2025-03-10,2025-07-01,8832.5,479.8,194.5,Flood,115.44,Male,58
2625,Rift Valley,Potatoes,14.45,2025-06-16,2025-10-25,8678.1,262.0,955.3,Flood,23.64,Female,50
2626,Eastern,Rice,14.87,2025-05-01,2025-07-25,8061.7,426.4,989.3,Flood,73.85,Male,52
2627,Rift Valley,Wheat,3.83,2025-01-14,2025-05-01,8933.2,116.0,552.6,Sprinkler,74.81,Male,67
2628,Nyanza,Maize,14.36,2025-03-02,2025-08-22,8286.4,42.0,1131.5,Rain-fed,118.71,Male,62
2629,Western,Potatoes,5.54,2025-01-08,2025-04-28,10396.4,464.7,475.5,Sprinkler,107.78,Male,56
2630,Western,Potatoes,3.3,2025-06-02,2025-08-15,3822.7,394.1,480.7,Sprinkler,40.81,Male,75
2631,Western,Potatoes,12.73,2025-01-21,2025-06-10,1899.9,313.3,817.8,Drip,26.38,Male,22
2632,Nyanza,Wheat,4.82,2025-03-31,2025-06-27,10207.2,380.7,901.4,Flood,72.74,Female,66
2633,Central,Maize,14.27,2025-06-30,2025-12-06,8170.4,425.1,232.7,Rain-fed,106.83,Male,36
2634,Western,Rice,18.3,2025-06-09,2025-08-12,7608.1,126.0,680.8,Rain-fed,76.77,Male,44
2635,Eastern,Maize,12.98,2025-01-20,2025-06-16,11028.6,426.2,669.8,Flood,55.26,Female,40
2636,Eastern,Beans,16.15,2025-05-07,2025-07-16,7787.9,162.4,308.3,Rain-fed,102.33,Male,79
2637,Central,Rice,8.2,2025-02-01,2025-04-14,8687.7,42.3,649.1,Flood,70.78,Female,76
2638,Central,Wheat,5.57,2025-01-15,2025-05-21,9030.3,462.3,683.9,Rain-fed,90.16,Male,69
2639,Central,Potatoes,10.23,2025-06-28,2025-12-22,859.4,445.4,237.8,Rain-fed,28.84,Female,49
2640,Rift Valley,Beans,7.7,2025-02-21,2025-07-01,11171.4,406.0,888.0,Flood,49.87,Female,57
2641,Nyanza,Maize,2.2,2025-02-27,2025-07-20,9709.9,81.1,346.7,Rain-fed,58.42,Male,26
2642,Central,Maize,1.81,2025-05-07,2025-10-19,8058.9,23.6,364.4,Rain-fed,32.81,Male,43
2643,Nyanza,Potatoes,3.3,2025-02-23,2025-06-29,1633.8,349.5,384.5,Sprinkler,83.27,Female,65
2644,Western,Potatoes,13.49,2025-04-03,2025-09-12,598.8,301.8,635.0,Drip,118.38,Female,55
2645,Nyanza,Potatoes,2.88,2025-04-21,2025-09-27,10622.2,122.0,689.3,Sprinkler,85.55,Male,30
2646,Central,Wheat,10.92,2025-03-01,2025-06-22,8010.2,120.2,974.3,Drip,38.29,Female,76
2647,Western,Beans,12.63,2025-05-04,2025-10-16,5210.1,428.4,582.9,Flood,97.06,Female,49
2648,Western,maiz,4.8,2025-05-10,2025-08-28,6855.6,136.1,176.3,Flood,108.0,Female,63
2649,Central,Beans,12.27,2025-04-23,2025-07-30,6141.2,173.7,402.3,Drip,85.44,Female,26
2650,Central,Beans,8.17,2025-05-04,2025-10-30,5186.9,175.9,933.1,Sprinkler,37.53,Male,34
2651,Rift Valley,Rice,15.18,2025-01-05,2025-06-26,10863.1,72.4,506.0,Flood,64.6,Male,52
2652,Rift Valley,Potatoes,11.91,2025-02-12,2025-05-14,6893.6,257.8,239.1,Rain-fed,85.1,Female,69
2653,Rift Valley,Wheat,1.59,2025-02-12,2025-08-10,7278.5,466.5,241.4,Flood,108.05,Male,50
2654,Rift Valley,Beans,1.14,2025-03-12,2025-05-11,4401.2,72.2,194.5,Sprinkler,92.74,Male,51
2655,Nyanza,Beans,15.34,2025-05-03,2025-10-05,3541.3,150.9,588.0,Flood,76.79,Male,51
2656,Eastern,Beans,5.31,2025-02-06,2025-07-15,9180.8,413.2,1134.5,Rain-fed,20.06,Male,46
2657,Nyanza,Potatoes,15.43,2025-04-13,2025-10-03,10203.5,160.5,191.4,Rain-fed,76.33,Male,46
2658,Eastern,Potatoes,8.26,2025-04-13,2025-06-30,7549.7,242.0,183.9,Drip,52.5,Female,21
2659,Rift Valley,Beans,11.06,2025-04-29,2025-08-29,6746.9,429.2,751.9,Flood,109.91,Female,32
2660,Nyanza,Rice,1.5,2025-03-22,2025-09-17,6176.4,74.1,481.3,Drip,69.87,Male,52
2661,Rift Valley,Rice,19.32,2025-04-13,2025-09-21,11071.4,66.1,919.3,Flood,49.12,Male,56
2662,Central,Wheat,2.09,2025-03-13,2025-08-04,10918.4,197.8,158.6,Sprinkler,91.39,Male,41
2663,Western,Beans,1.05,2025-05-17,2025-09-05,7440.7,88.7,361.8,Rain-fed,45.57,Female,59
2664,Rift Valley,Wheat,11.57,2025-02-19,2025-07-14,5050.2,126.0,802.5,Sprinkler,102.42,Male,68
2665,Rift Valley,Wheat,18.32,2025-01-12,2025-06-28,6272.7,332.0,421.1,Rain-fed,64.23,Female,41
2666,Western,Wheat,12.95,2025-06-17,2025-09-28,912.6,153.3,260.9,Drip,94.2,Female,62
2667,Nyanza,Potatoes,14.33,2025-04-07,2025-09-11,11732.4,242.8,360.3,Flood,64.55,Male,37
2668,Central,Beans,9.47,2025-06-07,2025-11-14,4201.3,117.1,284.1,Sprinkler,57.6,Male,29
2669,Eastern,Wheat,9.87,2025-03-03,2025-07-15,6419.2,51.1,217.9,Rain-fed,71.35,Female,58
2670,Nyanza,Potatoes,15.97,2025-01-24,2025-05-18,5578.2,297.8,540.3,Flood,79.58,Male,32
2671,Rift Valley,Wheat,9.73,2025-04-20,2025-06-25,9455.7,317.5,167.9,Sprinkler,61.04,Female,58
2672,Central,Rice,14.34,2025-05-08,2025-07-31,10641.6,383.5,151.9,Rain-fed,27.85,Male,70
2673,Nyanza,Maize,3.5,2025-05-14,2025-09-26,9117.7,242.9,1097.4,Drip,71.11,Male,71
2674,Eastern,Beans,12.13,2025-03-21,2025-08-13,8915.9,402.7,657.1,Flood,94.72,Male,68
2675,Nyanza,Maize,9.17,2025-05-17,2025-09-20,4428.5,219.6,891.0,Rain-fed,53.18,Female,75
2676,Central,Wheat,11.39,2025-04-02,2025-09-23,2691.3,233.0,150.4,Rain-fed,28.04,Male,29
2677,Western,Wheat,10.64,2025-02-02,2025-07-21,4373.7,274.8,175.3,Drip,20.78,Female,63
2678,Western,Wheat,16.45,2025-03-15,2025-07-25,11400.9,257.4,570.1,Drip,39.7,Male,60
2679,Western,Maize,15.75,2025-05-27,2025-11-21,10056.9,308.2,528.9,Sprinkler,56.73,Female,38
2680,Central,Maize,7.11,2025-01-31,2025-07-28,2139.0,124.3,906.9,Rain-fed,111.62,Male,46
2681,Rift Valley,Beans,9.5,2025-05-14,2025-09-21,8525.2,103.5,1177.1,Drip,73.92,Female,65
2682,Nyanza,Potatoes,13.45,2025-04-08,2025-09-18,4104.3,411.5,551.7,Drip,52.15,Female,75
2683,Eastern,Beans,2.26,2025-01-16,2025-06-30,6002.5,131.8,949.1,Sprinkler,95.76,Female,21
2684,Western,Rice,6.82,2025-06-03,2025-08-30,9454.5,355.9,594.5,Sprinkler,44.32,Female,70
2685,Eastern,Maize,8.83,2025-05-18,2025-08-03,1346.9,178.1,891.3,Drip,69.85,Female,25
2686,Rift Valley,Rice,8.68,2025-01-16,2025-04-03,5879.2,445.9,1054.3,Rain-fed,116.39,Male,53
2687,Central,Rice,5.23,2025-05-19,2025-09-26,11136.6,182.0,558.4,Rain-fed,93.85,Male,68
2688,Western,Potatoes,8.92,2025-05-02,2025-09-11,3465.3,276.2,282.4,Drip,64.62,Female,75
2689,Rift Valley,Maize,8.18,2025-06-21,2025-09-26,9145.5,182.8,141.2,Sprinkler,115.11,Male,71
2690,Western,Rice,11.22,2025-06-30,2025-09-17,2741.3,478.1,377.6,Rain-fed,39.06,Female,44
2691,Eastern,Rice,15.35,2025-06-27,2025-09-30,4688.3,294.1,891.5,Rain-fed,107.76,Male,30
2692,Eastern,Beans,18.32,2025-01-16,2025-07-06,9758.3,272.9,470.1,Sprinkler,98.6,Female,64
2693,Eastern,Beans,7.99,2025-05-06,2025-08-11,2200.3,359.9,1075.9,Flood,25.41,Male,78
2694,Rift Valley,Beans,10.52,2025-05-01,2025-10-09,7867.0,212.7,687.7,Sprinkler,88.47,Female,51
2695,Western,Beans,14.29,2025-05-30,2025-10-20,4150.9,414.6,487.3,Drip,68.31,Male,72
2696,Rift Valley,Rice,4.03,2025-04-23,2025-07-27,10662.2,176.9,1144.2,Rain-fed,43.18,Male,55
2697,Western,Rice,16.56,2025-05-05,2025-07-25,8778.4,309.7,875.5,Sprinkler,109.15,Male,74
2698,Rift Valley,Beans,13.53,2025-06-10,2025-11-27,5490.3,110.1,1036.6,Sprinkler,82.85,Male,34
2699,Nyanza,Potatoes,6.43,2025-04-18,2025-06-24,788.1,438.4,156.2,Rain-fed,81.23,Female,38
2700,Central,Maize,17.64,2025-01-17,2025-05-08,11310.9,112.7,126.1,Rain-fed,117.42,Male,51
2701,Western,Maize,10.12,2025-02-22,2025-06-03,6582.8,210.6,477.9,Rain-fed,49.34,Male,24
2702,Western,Potatoes,15.63,2025-03-25,2025-09-20,1256.0,299.9,611.5,Drip,66.35,Male,65
2703,Western,Potatoes,7.88,2025-04-28,2025-10-14,4155.7,451.4,409.7,Drip,31.81,Male,23
2704,Eastern,Maize,16.38,2025-06-23,2025-11-06,6878.6,376.0,913.3,Flood,66.16,Female,38
2705,Central,Beans,2.92,2025-02-18,2025-05-28,10353.8,412.2,765.9,Sprinkler,113.43,Female,59
2706,Rift Valley,Beans,15.51,2025-04-14,2025-08-27,8509.4,481.3,153.6,Drip,83.54,Female,68
2707,Western,Potatoes,15.48,2025-03-14,2025-05-31,6750.9,146.0,135.6,Flood,104.92,Female,48
2708,Central,Maize,2.33,2025-05-27,2025-10-16,5001.0,405.4,159.9,Sprinkler,98.92,Female,37
2709,Nyanza,Beans,5.19,2025-05-01,2025-09-19,1816.3,38.0,940.1,Drip,66.02,Female,27
2710,Eastern,Wheat,11.09,2025-05-12,2025-09-29,1231.9,92.9,1005.5,Drip,79.02,Female,26
2711,Nyanza,Beans,18.73,2025-05-23,2025-08-07,6298.3,86.9,382.3,Sprinkler,45.6,Female,53
2712,Nyanza,Wheat,6.8,2025-05-15,2025-07-25,6034.4,118.8,452.4,Rain-fed,105.03,Male,69
2713,Eastern,Rice,11.18,2025-06-06,2025-10-19,10970.2,355.4,525.1,Flood,45.27,Male,24
2714,Rift Valley,Beans,5.33,2025-03-03,2025-08-02,1303.1,27.6,567.1,Flood,27.0,Male,46
2715,Central,Maize,7.8,2025-03-23,2025-09-10,6909.3,270.2,874.9,Drip,34.08,Male,63
2716,Eastern,Rice,4.95,2025-03-05,2025-06-16,10794.3,393.1,404.3,Sprinkler,97.16,Male,51
2717,Western,Beans,17.9,2025-02-21,2025-05-19,4958.9,257.5,382.4,Rain-fed,49.51,Female,53
2718,Nyanza,Beans,4.54,2025-06-21,2025-11-29,5843.1,198.9,461.8,Sprinkler,34.34,Female,79
2719,Eastern,Maize,15.6,2025-01-03,2025-06-09,10276.4,467.8,503.3,Drip,90.81,Male,33
2720,Nyanza,Potatoes,11.53,2025-06-18,2025-09-12,6511.3,260.5,961.5,Drip,22.2,Female,26
2721,Western,Beans,14.01,2025-02-24,2025-06-28,11609.4,466.7,331.4,Drip,22.54,Male,80
2722,Western,Wheat,18.19,2025-04-04,2025-07-12,1746.7,105.4,286.5,Sprinkler,39.7,Female,36
2723,Western,Potatoes,4.55,2025-03-30,2025-08-08,5911.9,467.9,483.7,Flood,118.97,Female,33
2724,Central,Potatoes,11.33,2025-03-11,2025-05-14,6899.0,310.2,260.2,Drip,93.29,Male,42
2725,Nyanza,Maize,2.26,2025-05-16,2025-10-09,1089.3,281.1,746.9,Flood,119.6,Female,41
2726,Eastern,Potatoes,7.01,2025-03-01,2025-07-30,9355.3,261.9,1078.2,Flood,89.33,Male,71
2727,Eastern,Maize,15.89,2025-06-10,2025-10-01,6296.6,95.9,885.9,Drip,109.86,Female,23
2728,Eastern,Rice,10.34,2025-04-03,2025-07-24,847.7,388.3,916.2,Rain-fed,74.35,Male,48
2729,Western,Wheat,15.55,2025-06-10,2025-11-29,3226.1,329.8,1164.4,Flood,52.91,Female,48
2730,Nyanza,Rice,13.95,2025-03-23,2025-06-14,4717.2,73.6,419.5,Rain-fed,110.73,Male,68
2731,Eastern,Maize,16.82,2025-02-16,2025-07-04,7466.7,408.2,1034.1,Flood,91.54,Male,21
2732,Eastern,Potatoes,4.24,2025-01-27,2025-07-07,11033.7,450.6,681.0,Drip,87.28,Female,63
2733,Western,Rice,2.82,2025-02-04,2025-06-17,4143.6,300.5,136.3,Drip,106.9,Female,23
2734,Western,Beans,7.4,2025-05-24,2025-08-17,7914.3,407.9,497.7,Drip,118.3,Female,49
2735,Nyanza,Beans,11.22,2025-03-01,2025-07-21,1469.2,348.6,682.8,Sprinkler,27.39,Female,67
2736,Nyanza,Wheat,9.31,2025-04-10,2025-09-07,6814.6,394.5,493.1,Drip,112.52,Male,31
2737,Rift Valley,Potatoes,9.82,2025-02-06,2025-05-09,8602.5,342.2,770.9,Flood,70.49,Male,67
2738,Western,Wheat,8.02,2025-04-09,2025-08-11,10049.8,81.7,721.8,Rain-fed,85.81,Female,47
2739,Western,Rice,1.83,2025-05-29,2025-09-18,8135.1,204.5,463.2,Sprinkler,72.9,Male,57
2740,Nyanza,Maize,8.67,2025-02-17,2025-07-08,10751.4,325.0,1140.4,Rain-fed,93.54,Male,42
2741,Rift Valley,Wheat,12.45,2025-02-02,2025-04-19,8312.9,93.5,1010.7,Sprinkler,47.06,Male,43
2742,Nyanza,Maize,6.38,2025-06-05,2025-09-06,7576.4,493.1,992.8,Drip,23.44,Female,25
2743,Central,Beans,14.37,2025-04-20,2025-06-27,6190.4,330.3,122.8,Rain-fed,63.13,Male,21
2744,Eastern,Beans,3.82,2025-06-13,2025-10-16,9866.1,444.7,530.7,Flood,119.89,Male,51
2745,Rift Valley,Rice,1.2,2025-03-08,2025-08-30,2426.7,100.8,677.7,Drip,98.61,Male,36
2746,Central,Rice,3.99,2025-01-02,2025-03-14,5739.3,426.0,542.7,Flood,55.42,Male,48
2747,Rift Valley,Rice,5.41,2025-03-19,2025-09-05,4319.7,357.8,268.2,Flood,30.67,Female,20
2748,Central,Beans,9.96,2025-01-06,2025-04-13,2455.8,79.8,154.9,Sprinkler,24.17,Female,51
2749,Rift Valley,Beans,11.4,2025-06-17,2025-09-04,747.4,31.5,936.1,Rain-fed,104.66,Male,61
2750,Central,Beans,1.22,2025-02-10,2025-04-20,9163.5,248.1,332.9,Flood,94.12,Female,21
2751,Western,Wheat,7.17,2025-05-08,2025-10-18,4003.9,303.9,587.9,Sprinkler,40.58,Female,35
2752,Rift Valley,Potatoes,14.0,2025-05-30,2025-11-10,4190.4,191.5,267.4,Drip,80.85,Male,49
2753,Rift Valley,Maize,19.63,2025-01-31,2025-05-17,1047.5,404.2,120.7,Drip,93.13,Female,38
2754,Western,Maize,5.09,2025-06-08,2025-09-05,4725.2,445.4,987.5,Drip,98.56,Male,37
2755,Nyanza,Wheat,16.56,2025-04-18,2025-06-24,4744.2,221.6,380.9,Sprinkler,116.16,Female,34
2756,Western,Potatoes,17.57,2025-06-24,2025-09-14,1348.3,270.5,1163.4,Flood,62.85,Female,30
2757,Eastern,Rice,15.37,2025-06-23,2025-09-13,10458.4,25.8,844.5,Drip,113.99,Female,54
2758,Eastern,Maize,15.38,2025-04-27,2025-08-26,1455.1,150.5,400.6,Drip,99.75,Male,68
2759,Eastern,Wheat,1.41,2025-03-20,2025-09-14,2753.1,150.6,732.4,Flood,69.02,Female,56
2760,Rift Valley,Rice,14.87,2025-02-07,2025-06-15,7347.9,462.4,1196.5,Drip,75.9,Male,22
2761,Nyanza,Potatoes,2.37,2025-03-08,2025-05-17,5314.0,213.2,1044.5,Flood,26.18,Female,53
2762,Rift Valley,Beans,10.78,2025-05-22,2025-10-09,9622.9,357.5,226.0,Sprinkler,109.24,Female,58
2763,Western,Beans,9.23,2025-05-14,2025-10-21,10303.4,27.5,425.1,Flood,77.66,Female,52
2764,Nyanza,Beans,7.35,2025-04-13,2025-06-17,5848.8,311.3,737.4,Sprinkler,73.5,Male,29
2765,Nyanza,Wheat,8.83,2025-06-04,2025-10-16,3820.3,126.0,327.7,Flood,37.19,Female,51
2766,Rift Valley,Beans,14.54,2025-03-03,2025-06-13,11476.8,499.9,240.5,Flood,26.53,Female,51
2767,Nyanza,Beans,14.66,2025-04-09,2025-06-20,6512.1,376.2,572.5,Flood,111.53,Female,70
2768,Western,Potatoes,6.48,2025-02-26,2025-05-28,8130.2,120.0,179.4,Drip,108.85,Female,46
2769,Eastern,Beans,9.66,2025-03-21,2025-07-09,5494.1,393.5,586.4,Sprinkler,97.19,Female,25
2770,Eastern,Rice,7.12,2025-01-21,2025-04-15,3911.6,158.1,736.1,Sprinkler,55.33,Female,45
2771,Rift Valley,Maize,4.35,2025-06-12,2025-08-30,2118.8,404.5,713.7,Drip,21.83,Female,34
2772,Western,Potatoes,7.86,2025-06-13,2025-09-03,4801.7,459.6,469.1,Sprinkler,74.93,Female,22
2773,Western,Maize,9.38,2025-04-07,2025-09-11,5213.7,226.6,722.7,Drip,30.91,Female,53
2774,Eastern,Beans,13.18,2025-02-17,2025-05-01,4033.7,180.7,613.4,Sprinkler,119.03,Female,78
2775,Central,Maize,15.59,2025-01-03,2025-06-09,6545.1,170.0,998.6,Drip,65.23,Female,68
2776,Eastern,Wheat,16.1,2025-06-29,2025-10-12,1531.8,45.9,401.7,Flood,81.66,Male,49
2777,Nyanza,Maize,7.11,2025-02-12,2025-06-04,3132.2,204.5,1075.2,Sprinkler,90.53,Female,51
2778,Rift Valley,Beans,2.33,2025-03-17,2025-06-10,11543.3,375.5,777.2,Rain-fed,70.74,Male,45
2779,Nyanza,Rice,10.28,2025-04-19,2025-07-10,6894.9,31.9,291.7,Flood,87.4,Female,77
2780,Eastern,Rice,19.18,2025-04-09,2025-09-05,2276.5,482.2,763.2,Drip,36.98,Female,22
2781,Central,Wheat,16.12,2025-01-07,2025-05-28,5472.8,163.7,209.5,Drip,111.05,Female,31
2782,Rift Valley,Wheat,10.73,2025-04-10,2025-06-14,974.0,319.4,672.1,Drip,89.16,Female,67
2783,Central,Potatoes,10.76,2025-05-02,2025-09-15,1496.8,258.5,376.2,Flood,56.87,Male,49
2784,Western,Rice,10.83,2025-02-13,2025-05-19,1262.7,180.1,517.9,Rain-fed,110.7,Male,67
2785,Nyanza,Potatoes,13.22,2025-03-06,2025-08-16,5787.4,371.8,1014.0,Flood,99.76,Male,77
2786,Nyanza,Wheat,11.01,2025-06-29,2025-10-23,6580.9,41.1,1009.3,Drip,91.15,Male,43
2787,Eastern,maiz,6.81,2025-05-16,2025-08-27,1439.1,279.2,303.9,Rain-fed,30.66,Male,44
2788,Western,Potatoes,4.25,2025-06-12,2025-09-06,8526.7,225.2,421.2,Drip,39.65,Female,48
2789,Nyanza,Maize,4.31,2025-03-18,2025-09-08,4045.2,119.5,895.3,Sprinkler,98.63,Female,69
2790,Eastern,Wheat,7.98,2025-02-12,2025-05-03,8583.7,488.5,172.3,Drip,112.71,Male,40
2791,Central,Potatoes,15.67,2025-06-26,2025-12-11,7939.0,373.2,1076.1,Drip,88.22,Male,27
