TransactionID,Date,StoreID,Region,ProductID,Category,UnitPrice,Quantity,Discount,Cost,Sales,Profit,CustomerID,Age,Gender,Membership,PaymentMethod,Promotion,Holiday,InventoryLevel,CustomerSatisfaction
8946,2024-10-10,S019,North,P2288,Electronics,975.6,7,20,543.97,5463.36,2417.13,C52707,52,Male,Silver,Online,Weekend Deal,1,215,1.2
8947,2024-06-07,S003,West,P4078,Clothing,443.55,11,15,287.85,4147.19,1455.79,C28702,55,Male,Platinum,Mobile Money,Holiday Sale,0,113,4.6
8948,2024-11-17,S006,Central,P6686,Clothing,231.19,2,20,170.72,369.9,96.75,C69806,42,Male,Gold,Online,Holiday Sale,0,160,2.2
8949,2025-06-14,S014,North,P7061,Electronics,125.29,14,0,112.22,1754.06,182.98,C20396,52,Female,Platinum,Card,None,1,360,3.5
8950,2024-05-20,S003,North,P4375,Office Supplies,119.24,14,10,106.48,1502.42,160.78,C15869,55,Male,None,Cash,Weekend Deal,0,127,2.1
8951,2025-06-05,S016,North,P4744,Groceries,529.41,14,15,324.29,6299.98,2440.93,C20816,43,Male,Silver,Card,Holiday Sale,0,156,3.9
8952,2025-05-13,S006,West,P5409,Office Supplies,373.23,5,15,290.78,1586.23,350.41,C73656,25,Female,Platinum,Online,Loyalty Offer,1,64,2.7
8953,2025-12-03,S012,Central,P2498,Electronics,762.73,12,25,455.92,6864.57,2761.29,C62506,27,Male,Platinum,Mobile Money,Loyalty Offer,0,312,3.4
8954,2024-12-02,S005,North,P8838,Office Supplies,291.75,5,15,183.03,1239.94,462.06,C29729,52,Male,None,Card,Loyalty Offer,1,38,1.5
8955,2024-03-11,S002,West,P1778,Office Supplies,867.25,1,0,747.03,867.25,120.22,C92616,19,Female,None,Mobile Money,Loyalty Offer,0,65,1.5
8956,2025-12-18,S011,North,P6836,Clothing,718.64,5,5,596.07,3413.54,582.21,C85848,66,Male,None,Card,Weekend Deal,0,34,3.7
8957,2025-09-18,S005,East,P9035,Clothing,151.23,2,10,90.98,272.21,108.45,C71885,25,Male,Platinum,Online,Weekend Deal,1,369,2.0
8958,2024-08-28,S008,West,P5805,Clothing,520.92,12,25,264.38,4688.28,2308.86,C53469,50,Male,None,Mobile Money,Holiday Sale,0,162,1.3
8959,2024-11-26,S011,Central,P1923,Electronics,584.09,2,15,469.36,992.95,195.04,C79705,70,Female,Silver,Cash,None,0,382,4.8
8960,2025-07-02,S020,East,P9982,Office Supplies,459.42,13,5,357.38,5673.84,1260.19,C85249,35,Female,None,Mobile Money,Holiday Sale,0,211,1.7
8961,2024-01-18,S020,North,P6113,Office Supplies,877.09,6,10,766.61,4736.29,596.59,C32195,28,Female,Silver,Online,Holiday Sale,1,231,2.4
8962,2025-05-15,S015,Central,P3658,Electronics,718.45,4,15,380.24,2442.73,1149.91,C64547,31,Female,Gold,Mobile Money,Weekend Deal,1,224,3.5
8963,2025-01-24,S009,Central,P6238,Electronics,658.32,3,25,461.32,1481.22,443.25,C66473,21,Male,Gold,Online,Clearance,0,43,1.3
8964,2025-01-09,S018,South,P7022,Office Supplies,64.14,9,20,50.37,461.81,99.14,C79530,28,Female,Silver,Card,None,1,341,3.7
8965,2025-11-17,S014,West,P4700,Clothing,370.34,9,20,244.81,2666.45,903.82,C65087,38,Male,None,Mobile Money,Clearance,0,375,2.6
8966,2024-08-24,S017,Central,P9598,Furniture,891.85,4,0,750.54,3567.4,565.24,C72662,21,Male,Gold,Cash,Holiday Sale,1,208,4.3
8967,2025-07-21,S007,North,P2481,Furniture,196.68,2,0,120.79,393.36,151.78,C73078,44,Male,Silver,Online,Holiday Sale,1,209,1.1
8968,2025-09-11,S007,West,P6494,Groceries,297.99,2,25,230.4,446.99,101.39,C37880,71,Male,Gold,Online,Loyalty Offer,0,466,1.6
8969,2024-09-30,S006,East,P8421,Groceries,210.63,10,10,160.38,1895.67,452.25,C72872,37,Female,Platinum,Cash,Clearance,1,346,3.8
8970,2024-11-25,S019,North,P5156,Furniture,750.35,10,25,420.11,5627.62,2476.8,C28079,59,Female,Platinum,Mobile Money,None,0,203,1.6
8971,2025-09-03,S006,West,P4754,Electronics,774.52,4,10,543.94,2788.27,830.09,C50294,24,Female,None,Mobile Money,None,1,174,1.1
8972,2024-10-21,S006,North,P7428,Electronics,180.73,12,10,93.86,1951.88,938.2,C80769,59,Male,Gold,Cash,Loyalty Offer,1,62,4.4
8973,2025-05-24,S007,Central,P5549,Clothing,406.57,3,20,253.58,975.77,367.18,C96331,26,Female,Gold,Online,Holiday Sale,0,31,4.1
8974,2024-07-12,S009,South,P7609,Furniture,378.31,13,15,324.15,4180.33,598.47,C68458,50,Male,Platinum,Card,Loyalty Offer,1,33,1.2
8975,2025-09-09,S015,North,P3522,Office Supplies,53.88,6,10,44.36,290.95,51.41,C47134,75,Female,Gold,Card,Loyalty Offer,1,95,1.5
8976,2024-04-03,S015,South,P2423,Furniture,63.28,8,5,46.99,480.93,123.8,C28146,52,Female,Silver,Card,None,0,473,4.7
8977,2024-02-26,S013,North,P2736,Groceries,550.33,8,15,433.14,3742.24,796.89,C93038,72,Female,Gold,Cash,Weekend Deal,0,99,1.0
8978,2025-12-23,S009,West,P2151,Furniture,794.94,11,20,542.39,6995.47,2222.44,C70670,72,Male,Platinum,Online,Clearance,0,121,3.0
8979,2025-11-24,S016,East,P7770,Office Supplies,56.37,14,25,34.7,591.88,227.53,C91748,33,Female,Gold,Card,None,1,38,1.9
8980,2024-08-11,S004,North,P8438,Office Supplies,82.11,6,20,72.34,394.13,46.9,C63530,40,Female,None,Mobile Money,Weekend Deal,0,98,1.8
8981,2024-04-25,S011,North,P1732,Clothing,181.16,1,5,156.8,172.1,23.14,C49361,21,Male,None,Card,None,1,314,4.8
8982,2024-12-08,S013,North,P8820,Office Supplies,557.52,2,15,410.65,947.78,249.68,C83704,61,Female,Gold,Cash,None,1,187,4.6
8983,2025-06-24,S014,East,P4433,Groceries,250.91,4,25,215.44,752.73,106.41,C82887,52,Female,Platinum,Online,Clearance,0,21,1.5
8984,2024-02-05,S001,North,P5919,Electronics,998.11,12,25,597.53,8982.99,3605.22,C67618,60,Male,Gold,Cash,None,0,493,1.7
8985,2025-01-27,S010,Central,P8833,Office Supplies,22.38,13,0,18.23,290.94,53.95,C28639,20,Female,Gold,Mobile Money,Clearance,0,205,2.3
8986,2025-01-31,S007,South,P9100,Groceries,425.39,12,10,253.88,4594.21,1852.31,C79589,18,Male,Gold,Online,None,1,42,4.1
8987,2024-08-09,S003,Central,P5716,Furniture,796.41,11,15,600.42,7446.43,1832.51,C25730,26,Female,Silver,Online,Loyalty Offer,0,25,3.7
8988,2025-05-19,S015,Central,P4801,Office Supplies,609.19,6,0,344.97,3655.14,1585.32,C62393,50,Female,Silver,Online,Holiday Sale,1,27,3.2
8989,2024-09-19,S011,East,P2862,Electronics,967.62,11,10,799.97,9579.44,1659.73,C32909,68,Female,Silver,Online,Holiday Sale,0,78,2.7
8990,2025-11-10,S010,,P1392,Electronics,880.82,9,0,642.28,7927.38,2146.86,C47944,71,Male,Gold,Cash,Weekend Deal,1,391,3.2
8991,2024-03-06,S010,North,P9771,Groceries,795.25,6,10,643.76,4294.35,818.05,C92667,72,Female,Silver,Card,Clearance,0,99,2.2
8992,2024-03-07,S002,Central,P1060,Electronics,152.23,8,20,103.58,974.27,311.36,C23460,69,Male,Gold,Card,Loyalty Offer,0,133,1.4
8993,2025-09-13,S019,West,P8782,Groceries,529.85,13,20,309.63,5510.44,2290.29,C32749,31,Male,Silver,Cash,Loyalty Offer,1,143,4.7
8994,2025-08-26,S016,South,P7155,Electronics,928.33,1,25,472.07,696.25,342.2,C81104,48,Female,None,Cash,None,0,233,2.4
8995,2024-03-03,S012,Central,P9490,Groceries,452.42,12,5,401.25,5157.59,583.34,C42261,40,Male,Silver,Online,Weekend Deal,1,369,5.0
8996,2024-10-21,S003,Central,P7264,Furniture,578.05,15,20,300.78,6936.6,3327.24,C84124,51,Female,None,Mobile Money,Loyalty Offer,0,480,4.0
8997,2025-06-16,S014,North,P2681,Groceries,827.41,4,0,495.21,3309.64,1328.8,C62459,31,Male,None,Card,Weekend Deal,1,454,2.0
8998,2024-07-09,S002,North,P5146,Electronics,986.05,14,0,825.73,13804.7,2244.48,C82997,30,Male,Gold,Card,Loyalty Offer,0,309,3.6
8999,2025-01-29,S008,South,P2715,Electronics,816.9,14,15,520.74,9721.11,3524.3,C46930,72,Female,Gold,Mobile Money,None,1,288,4.6
9000,2025-06-10,S005,East,P6045,Office Supplies,30.95,9,5,22.55,264.62,71.82,C96100,64,Female,Silver,Online,Loyalty Offer,0,88,3.8
9001,2024-11-30,S006,South,P1057,Furniture,123.33,9,5,70.13,1054.47,454.86,C40523,19,Female,Silver,Mobile Money,Weekend Deal,1,7,3.6
9002,2025-02-28,S012,Central,P5333,Furniture,802.06,10,10,721.06,7218.54,729.0,C46005,44,Male,Platinum,Cash,Holiday Sale,1,484,1.3
9003,2025-06-02,S010,West,P9109,Office Supplies,470.64,2,25,378.93,705.96,137.56,C52395,75,Female,Silver,Cash,Loyalty Offer,0,83,3.8
9004,2024-08-23,S003,South,P2596,Office Supplies,193.96,13,0,123.34,2521.48,918.06,C94329,67,Male,Gold,Mobile Money,Loyalty Offer,0,195,4.1
9005,2024-05-01,S001,North,P4672,Furniture,62.32,7,0,32.72,436.24,207.2,C77474,53,Female,Gold,Mobile Money,Holiday Sale,1,154,1.5
9006,2025-05-04,S018,West,P4970,Office Supplies,852.6,1,0,560.87,852.6,291.73,C28869,25,Male,None,Cash,Weekend Deal,0,149,3.9
9007,2024-05-15,S003,Central,P7180,Electronics,298.25,15,10,167.06,4026.38,1771.07,C59729,69,Male,Platinum,Online,None,0,65,2.6
9008,2025-07-05,S014,South,P8103,Electronics,839.58,6,5,476.26,4785.61,2070.92,C50472,60,Male,Gold,Online,Clearance,1,396,4.3
9009,2024-09-08,S018,,P4557,Groceries,775.18,4,5,419.99,2945.68,1349.72,C37399,19,Male,Silver,Cash,Weekend Deal,0,282,2.9
9010,2024-08-12,S011,East,P1780,Electronics,996.13,13,5,577.38,12302.21,5171.56,C34320,64,Female,Platinum,Cash,Weekend Deal,1,242,3.0
9011,2025-06-19,S014,West,P4901,Groceries,317.16,12,20,277.46,3044.74,381.12,C19871,44,Male,Gold,Card,Loyalty Offer,0,447,4.5
9012,2025-06-21,S001,North,P9658,Furniture,800.54,5,0,408.6,4002.7,1959.7,C34347,47,Female,None,Mobile Money,Weekend Deal,1,61,4.7
9013,2025-06-10,S001,North,P7606,Office Supplies,223.21,14,15,157.27,2656.2,784.69,C17874,51,Female,Gold,Cash,Loyalty Offer,1,314,4.1
9014,2024-04-11,S008,East,P2542,Office Supplies,244.21,9,25,167.81,1648.42,515.7,C16172,62,Female,None,Cash,Clearance,0,173,3.3
9015,2025-08-03,S018,East,P3044,Clothing,831.24,7,20,451.42,4654.94,2126.99,C67624,41,Female,Silver,Online,Holiday Sale,1,219,1.3
9016,2024-09-25,S005,Central,P9097,Furniture,174.09,11,10,90.63,1723.49,826.25,C37747,25,Female,Gold,Mobile Money,Weekend Deal,0,435,1.7
9017,2025-04-09,S013,East,P9631,Electronics,274.98,9,20,180.81,1979.86,678.02,C35435,73,Male,Gold,Mobile Money,Holiday Sale,0,72,3.5
9018,2024-10-09,S016,West,P4351,Groceries,215.66,7,25,160.17,1132.21,291.32,C73412,68,Female,Silver,Mobile Money,Weekend Deal,1,177,4.9
9019,2024-11-06,S009,East,P8368,Clothing,14.28,2,0,7.88,28.56,12.8,C19589,45,Female,Gold,Card,Weekend Deal,0,476,3.5
9020,2025-02-02,S002,Central,P4953,Groceries,236.05,6,20,136.06,1133.04,479.95,C93240,33,Female,Platinum,Card,Weekend Deal,0,251,4.1
9021,2025-07-08,S017,South,P8022,Furniture,575.87,6,20,306.57,2764.18,1292.64,C19613,71,Female,Silver,Cash,Clearance,1,11,2.1
9022,2025-09-22,S010,Central,P4112,Furniture,299.75,2,10,160.75,539.55,250.2,C68058,46,Female,Silver,Cash,None,1,216,1.2
9023,2024-01-06,S016,West,P7701,Office Supplies,382.97,10,5,201.05,3638.22,1728.24,C90373,49,Male,None,Cash,Holiday Sale,0,281,3.8
9024,2025-02-24,S010,East,P8916,Clothing,150.02,9,25,112.49,1012.63,253.33,C19284,50,Female,Silver,Online,Weekend Deal,1,470,2.4
9025,2025-01-13,S009,Central,P8257,Groceries,201.86,6,15,140.19,1029.49,314.52,C30084,33,Male,Platinum,Cash,None,0,296,1.3
9026,2025-08-28,S018,West,P3681,Groceries,876.28,13,15,617.23,9682.89,2862.5,C49985,37,Male,Silver,Mobile Money,Weekend Deal,0,95,4.7
9027,2025-04-10,S010,North,P7037,Groceries,230.85,6,10,156.43,1246.59,401.87,C70907,19,Female,Gold,Online,Clearance,1,332,3.4
9028,2025-03-01,S011,North,P8282,Clothing,766.23,6,25,564.33,3448.03,908.55,C94202,18,Female,None,Online,Clearance,1,246,3.3
9029,2024-08-16,S016,Central,P1508,Electronics,837.52,15,10,474.27,11306.52,4903.88,C15903,63,Female,Silver,Online,Holiday Sale,1,488,3.4
9030,2025-01-29,S008,Central,P5954,Groceries,777.35,11,0,634.16,8550.85,1575.09,C50799,59,Male,Silver,Mobile Money,Holiday Sale,0,174,3.9
9031,2024-08-31,S012,East,P7565,Clothing,482.29,5,20,410.95,1929.16,285.36,C89255,53,Female,None,Cash,Weekend Deal,1,83,2.5
9032,2025-02-22,S015,West,P9568,Electronics,44.63,8,15,33.0,303.48,79.08,C63341,71,Female,Platinum,Card,Clearance,0,152,3.2
9033,2025-02-19,S002,North,P8018,Furniture,793.48,7,20,521.51,4443.49,1523.03,C86355,32,Male,Gold,Cash,Weekend Deal,0,430,3.6
9034,2025-06-16,S003,East,P1196,Electronics,372.77,9,10,286.54,3019.44,698.46,C82159,43,Male,Silver,Online,None,0,116,4.3
9035,2025-08-31,S018,East,P4662,Groceries,228.09,11,20,203.37,2007.19,217.54,C18230,51,Female,Silver,Cash,Loyalty Offer,1,207,1.0
9036,2025-04-05,S005,East,P6814,Office Supplies,10.5,13,25,8.17,102.38,22.72,C70076,57,Female,Silver,Online,None,0,496,1.8
9037,2024-08-02,S005,South,P3205,Furniture,846.19,1,20,527.55,676.95,254.91,C91292,35,Female,Silver,Card,Holiday Sale,0,423,3.7
9038,2025-08-27,S018,North,P7429,Electronics,6.66,14,25,5.2,69.93,15.33,C49178,22,Female,Silver,Card,None,0,111,4.5
9039,2024-05-13,S008,East,P1449,Clothing,708.87,11,20,407.14,6238.06,2655.22,C16047,65,Female,None,Card,Clearance,1,235,3.4
9040,2024-01-28,S004,North,P3272,Clothing,326.45,6,0,195.04,1958.7,788.46,C56118,25,Male,Silver,Cash,Holiday Sale,1,418,2.4
9041,2024-09-05,S006,South,P1169,Groceries,81.79,8,15,44.07,556.17,256.5,C83351,64,Female,None,Cash,Holiday Sale,1,284,1.0
9042,2025-05-21,S005,North,P9030,Groceries,643.29,2,25,373.59,964.93,404.55,C44976,53,Male,Platinum,Online,Loyalty Offer,1,36,4.6
9043,2025-02-06,S011,West,P8870,Groceries,224.67,1,5,189.93,213.44,33.0,C44303,27,Male,None,Cash,Weekend Deal,0,490,1.2
9044,2024-03-10,S007,North,P7696,Office Supplies,671.73,10,25,355.56,5037.98,2371.28,C47003,39,Female,Silver,Cash,None,1,202,2.6
9045,2024-07-26,S009,West,P7469,Furniture,332.85,5,25,179.95,1248.19,573.38,C49993,42,Male,None,Online,Weekend Deal,0,457,4.4
9046,2025-09-08,S013,North,P5822,Furniture,486.02,2,0,316.05,972.04,339.94,C41323,71,Male,Gold,Cash,Loyalty Offer,1,408,2.4
9047,2024-11-20,S002,South,P8002,Groceries,378.13,6,10,311.67,2041.9,358.88,C80102,33,Female,None,Online,Clearance,1,65,4.0
9048,2024-08-03,S015,West,P8204,Clothing,523.96,1,25,290.07,392.97,175.42,C61118,33,Male,Silver,Mobile Money,Loyalty Offer,1,38,3.1
9049,2025-01-01,S020,South,P8347,Electronics,601.87,14,5,434.88,8004.87,2220.97,C92813,26,Female,Silver,Cash,Loyalty Offer,0,376,2.7
9050,2025-08-03,S007,Central,P3748,electrnics,409.47,10,5,336.16,3889.97,696.44,C59599,56,Female,Platinum,Online,None,1,137,4.6
9051,2025-07-25,S008,East,P7920,Electronics,484.72,2,25,410.08,727.08,111.96,C31733,53,Female,Gold,Card,None,0,292,4.8
9052,2024-05-04,S003,East,P4665,Office Supplies,79.79,2,20,49.15,127.66,49.02,C73926,62,Female,None,Cash,Loyalty Offer,0,179,4.7
9053,2025-06-17,S003,North,P4204,Groceries,979.1,2,15,669.44,1664.47,526.42,C52903,74,Female,None,Mobile Money,Holiday Sale,0,4,3.8
9054,2025-10-06,S004,North,P7062,Office Supplies,892.98,13,10,537.91,10447.87,4154.32,C15670,38,Male,Silver,Cash,Clearance,1,198,3.9
9055,2024-01-10,S008,West,P7335,Groceries,865.94,4,15,628.9,2944.2,805.94,C82203,31,Female,Silver,Online,Loyalty Offer,0,404,2.2
9056,2024-03-09,S013,North,P8154,Office Supplies,690.46,3,5,489.34,1967.81,573.19,C97937,28,Male,Silver,Cash,Weekend Deal,1,192,4.2
9057,2024-03-29,S011,South,P6134,Electronics,635.84,10,5,395.41,6040.48,2284.09,C23599,71,Female,Gold,Card,Weekend Deal,1,45,1.7
9058,2024-11-21,S001,West,P1984,Groceries,873.78,11,20,557.04,7689.26,2787.31,C80748,52,Female,Silver,Card,Clearance,0,468,3.0
9059,2025-12-03,S006,Central,P4976,Furniture,42.0,6,0,23.54,252.0,110.76,C36874,72,Male,None,Card,Weekend Deal,1,88,4.7
9060,2024-01-03,S006,East,P1094,Furniture,486.07,11,25,420.11,4010.08,544.17,C77687,50,Male,None,Online,Weekend Deal,1,288,3.3
9061,2024-03-06,S011,North,P9889,Electronics,120.07,10,25,65.69,900.52,407.85,C88588,63,Male,Silver,Online,Holiday Sale,0,462,3.8
9062,2025-07-29,S006,West,P3051,Furniture,178.03,6,10,145.0,961.36,178.36,C70282,24,Female,Silver,Cash,Loyalty Offer,0,163,4.6
9063,2025-04-28,S013,Central,P4085,Electronics,609.53,7,5,315.91,4053.37,1952.57,C45768,39,Female,Gold,Mobile Money,Weekend Deal,1,172,4.3
9064,2025-03-22,S016,North,P1126,Electronics,176.32,7,5,119.51,1172.53,377.79,C62533,71,Female,Gold,Cash,Weekend Deal,1,366,3.1
9065,2024-06-28,S017,Central,P3136,Office Supplies,740.37,15,20,579.02,8884.44,1936.2,C51694,44,Male,Silver,Mobile Money,Holiday Sale,1,369,4.6
9066,2024-09-15,S009,,P3770,Furniture,39.31,9,10,27.39,318.41,96.55,C70849,26,Female,Platinum,Mobile Money,Holiday Sale,0,346,2.1
9067,2024-11-19,S017,North,P1853,Electronics,282.36,1,0,229.75,282.36,52.61,C46616,20,Male,Platinum,Cash,Weekend Deal,1,439,3.7
9068,2024-06-21,S003,North,P3802,Furniture,451.25,13,15,374.89,4986.31,843.78,C71976,66,Female,None,Card,Loyalty Offer,0,271,3.7
9069,2025-09-06,S019,West,P6008,Furniture,797.49,4,10,614.64,2870.96,658.26,C32735,33,Male,Gold,Online,Clearance,1,387,3.9
9070,2024-11-26,S011,South,P3783,Clothing,939.15,3,10,762.47,2535.7,477.04,C43222,64,Female,Gold,Online,None,0,13,4.5
9071,2024-01-30,S017,East,P6521,Office Supplies,767.93,13,25,388.57,7487.32,3698.76,C14722,72,Male,Silver,Mobile Money,Holiday Sale,0,339,1.0
9072,2024-04-05,S011,Central,P7313,Furniture,337.07,6,0,294.36,2022.42,256.26,C86257,42,Male,None,Online,Holiday Sale,0,124,4.9
9073,2024-02-08,S020,South,P6772,Clothing,13.44,5,10,7.76,60.48,25.56,C82805,62,Female,Platinum,Cash,Weekend Deal,1,144,3.7
9074,2025-02-16,S016,Central,P9121,Electronics,662.49,1,25,416.75,496.87,184.31,C12132,50,Male,None,Card,Holiday Sale,0,97,2.5
9075,2025-07-07,S017,East,P9879,Groceries,875.95,14,0,661.47,12263.3,3002.72,C62322,27,Male,None,Mobile Money,Weekend Deal,0,218,2.7
9076,2024-05-21,S002,Central,P1150,Electronics,560.91,9,25,380.14,3786.14,1220.2,C58024,74,Male,None,Mobile Money,None,0,343,1.3
9077,2025-11-28,S017,West,P5398,Furniture,561.28,4,25,339.74,1683.84,664.62,C76676,65,Female,None,Online,Clearance,0,401,4.7
9078,2024-01-27,S001,West,P4362,Electronics,9.45,14,20,7.09,105.84,26.43,C62056,30,Male,Gold,Mobile Money,Clearance,1,276,3.0
9079,2024-08-20,S011,North,P6576,Office Supplies,404.39,8,10,306.69,2911.61,703.44,C26606,50,Female,Silver,Card,Weekend Deal,1,75,4.4
9080,2025-01-18,S010,North,P5466,Office Supplies,31.18,8,25,24.13,187.08,42.3,C17357,33,Male,Silver,Card,Holiday Sale,0,144,3.5
9081,2025-10-31,S011,West,P2988,Electronics,588.11,4,0,429.07,2352.44,636.16,C22451,36,Female,Platinum,Cash,Clearance,1,249,1.5
9082,2024-10-25,S007,North,P7020,Furniture,204.9,9,20,147.29,1475.28,414.79,C68464,31,Female,Silver,Cash,Loyalty Offer,1,145,1.8
9083,2025-12-06,S005,North,P3536,Electronics,658.4,5,5,475.16,3127.4,870.39,C84652,50,Male,Gold,Mobile Money,Loyalty Offer,0,176,2.2
9084,2025-12-13,S004,East,P8182,Furniture,457.61,6,15,277.45,2333.81,918.82,C70553,43,Male,None,Cash,None,0,86,2.8
9085,2025-10-28,S009,Central,P1344,Office Supplies,997.47,14,5,801.37,13266.35,2608.13,C79036,50,Female,Gold,Mobile Money,Loyalty Offer,0,364,3.0
9086,2024-12-07,S007,Central,P7921,Electronics,861.3,12,0,458.57,10335.6,4832.76,C60691,38,Male,None,Card,Weekend Deal,1,492,1.1
9087,2025-06-10,S018,North,P3558,Electronics,436.31,7,10,242.02,2748.75,1224.03,C28078,74,Female,None,Card,Loyalty Offer,1,107,1.9
9088,2024-12-04,S005,North,P9684,Furniture,674.52,15,25,432.7,7588.35,2720.47,C59189,73,Male,Silver,Online,Clearance,1,409,4.9
9089,2024-05-10,S016,West,P8587,Groceries,539.73,1,20,327.33,431.78,169.92,C71399,26,Male,None,Online,Clearance,1,79,3.9
9090,2024-04-08,S013,Central,P3156,Electronics,831.26,13,15,574.59,9185.42,2836.2,C93978,51,Female,Platinum,Online,None,0,167,4.7
9091,2024-03-04,S008,West,P9574,Office Supplies,907.58,14,5,778.41,12070.81,1717.96,C27086,44,Male,Platinum,Card,Weekend Deal,1,329,4.4
9092,2024-01-03,S008,East,P2034,Furniture,497.94,10,5,251.66,4730.43,2339.66,C13757,64,Female,None,Mobile Money,Holiday Sale,0,123,4.8
9093,2024-12-15,S016,East,P2837,Electronics,120.67,12,15,76.71,1230.83,448.39,C60864,53,Male,Gold,Online,Clearance,1,402,1.7
9094,2025-03-06,S001,South,P9943,Furniture,772.51,10,15,494.51,6566.34,2363.0,C17813,22,Male,None,Online,Weekend Deal,0,316,3.0
9095,2025-10-14,S014,Central,P3503,Groceries,331.43,14,5,297.37,4408.02,453.0,C22573,74,Female,Gold,Cash,Weekend Deal,0,340,4.0
9096,2025-06-18,S019,Central,P8921,Furniture,400.54,5,25,341.53,1502.03,221.29,C57167,67,Male,None,Mobile Money,Loyalty Offer,1,275,1.4
9097,2024-01-01,S008,West,P1998,Office Supplies,769.16,11,20,593.36,6768.61,1547.04,C68841,64,Female,Silver,Cash,Loyalty Offer,0,93,3.2
9098,2025-07-29,S020,West,P3293,Office Supplies,191.22,1,10,104.16,172.1,78.35,C73556,66,Male,Gold,Cash,Clearance,1,293,1.8
9099,2024-06-13,S002,South,P7325,Clothing,541.12,3,10,271.85,1461.02,727.03,C93259,44,Male,Gold,Card,None,1,500,1.1
9100,2025-10-23,S019,West,P9750,Clothing,175.37,5,5,155.52,833.01,94.29,C56374,61,Male,Platinum,Mobile Money,None,1,101,3.8
9101,2024-03-11,S015,South,P7067,Groceries,143.85,10,0,79.11,1438.5,647.4,C24221,64,Female,None,Online,Holiday Sale,1,82,2.6
9102,2024-11-26,S003,Central,P1267,Electronics,643.11,4,15,570.46,2186.57,247.01,C56744,57,Male,None,Online,Weekend Deal,0,27,4.0
9103,2025-05-05,S001,East,P4001,Groceries,350.53,6,25,233.78,1577.38,525.37,C46054,18,Female,Platinum,Card,None,1,411,1.9
9104,2025-08-05,S002,Central,P1114,Furniture,479.54,4,0,424.62,1918.16,219.68,C94217,51,Female,None,Cash,Holiday Sale,1,131,2.5
9105,2024-11-07,S010,South,P3641,Electronics,969.65,9,20,498.67,6981.48,3391.06,C47312,23,Male,Gold,Cash,Clearance,0,300,3.0
9106,2024-02-23,S009,East,P5328,Groceries,934.08,6,25,794.3,4203.36,629.01,C66832,38,Female,Silver,Online,Holiday Sale,1,106,4.2
9107,2025-04-05,S008,East,P1469,Office Supplies,546.51,1,0,277.14,546.51,269.37,C43149,49,Male,None,Card,Loyalty Offer,0,431,4.2
9108,2025-05-14,S008,South,P3082,Furniture,164.21,7,0,100.55,1149.47,445.62,C91335,38,Male,None,Online,None,1,275,1.7
9109,2024-10-16,S017,South,P7241,Clothing,100.93,7,0,72.03,706.51,202.3,C90593,30,Female,Platinum,Online,None,1,163,1.6
9110,2025-05-31,S019,West,P8296,Electronics,59.18,2,25,42.61,88.77,24.86,C38772,72,Male,Gold,Cash,Holiday Sale,1,61,4.0
9111,2024-06-28,S018,South,P6666,Groceries,126.63,12,25,88.07,1139.67,347.04,C24942,21,Female,None,Online,Loyalty Offer,0,67,3.9
9112,2024-05-02,S013,South,P3855,Office Supplies,245.65,3,10,180.29,663.26,176.47,C24193,42,Female,Silver,Card,Weekend Deal,0,114,4.9
9113,2024-02-15,S007,North,P2033,Clothing,398.95,15,20,206.0,4787.4,2315.4,C23545,33,Female,Gold,Cash,None,0,332,1.8
9114,2024-10-16,S007,North,P6509,Office Supplies,269.9,13,25,212.62,2631.52,558.48,C81168,67,Male,Gold,Cash,Clearance,0,54,2.5
9115,2024-03-16,S004,West,P7249,Electronics,58.31,4,25,42.52,174.93,47.37,C39112,74,Female,Silver,Card,None,1,461,2.4
9116,2025-06-28,S016,West,P2696,Clothing,984.11,15,0,672.05,14761.65,4680.9,C15888,50,Female,None,Cash,None,1,244,4.9
9117,2025-02-24,S008,North,P4602,Office Supplies,178.38,11,5,138.9,1864.07,412.57,C76479,72,Female,None,Cash,Weekend Deal,1,55,2.2
