FarmerID,FarmID,Region,County,Crop,Variety,FarmSize,SoilType,Rainfall,Temperature,FertilizerUsed,PesticideUsed,IrrigationMethod,LaborHours,PlantingDate,HarvestDate,Production,MarketPrice,Revenue,FarmerAge,FarmerGender,FarmingExperience,TrainingReceived,YieldCategory
11576,F12576,Western,Machakos,Wheat,Hybrid B,12.32,Silt,778.3,17.9,165.5,30.6,Sprinkler,390.6,2024-06-24,2024-12-07,6250.6,90.62,566429.37,65,Female,9,Yes,Low
11577,F12577,Eastern,Kilifi,Sorghum,Hybrid A,19.56,Clay,265.6,23.2,675.4,48.3,Drip,457.5,2024-07-17,2024-12-21,4551.5,81.2,369581.8,20,Male,30,Yes,High
11578,F12578,Western,Meru,Potatoes,Hybrid B,17.78,Loam,1579.1,16.8,477.9,22.4,Sprinkler,292.1,2024-04-24,2024-08-08,10908.1,75.89,827815.71,64,Male,4,Yes,High
11579,F12579,Western,Meru,Sorghum,Improved,11.22,Loam,711.8,17.8,406.7,6.1,Sprinkler,255.4,2024-06-11,2024-10-17,7749.1,52.73,408610.04,36,Female,14,No,Medium
11580,F12580,Western,Machakos,Wheat,Improved,3.37,Silt,1303.4,20.8,250.6,45.0,Drip,135.7,2024-07-01,2024-12-15,2081.3,51.35,106874.76,40,Female,12,Yes,Medium
11581,F12581,Coast,Machakos,Beans,Hybrid A,3.5,Loam,505.6,32.2,696.1,19.8,Rain-fed,202.8,2024-06-17,2024-09-09,2180.9,85.0,185376.5,29,Female,27,Yes,Low
11582,F12582,Eastern,Kilifi,Wheat,Hybrid B,11.43,Clay,1551.1,24.5,294.2,4.3,Flood,873.1,2024-08-18,2024-12-27,7933.8,92.31,732369.08,32,Male,9,Yes,Medium
11583,F12583,Central,Nakuru,Beans,Hybrid A,15.81,Clay,1477.6,27.2,535.7,39.9,Rain-fed,183.6,2024-08-11,2025-01-16,4446.3,35.66,158555.06,52,Female,7,No,Medium
11584,F12584,Rift Valley,Machakos,Potatoes,Local,10.09,Silt,823.7,32.8,23.7,9.0,Flood,163.6,2024-12-13,2025-04-29,5795.6,77.36,448347.62,22,Male,20,No,High
11585,F12585,Nyanza,Machakos,Sorghum,Hybrid A,5.74,Sandy,531.2,19.2,778.0,33.8,Flood,384.4,2024-03-03,2024-06-05,2492.9,54.06,134766.17,47,Male,5,Yes,Low
11586,F12586,Rift Valley,Nakuru,Rice,Hybrid B,14.53,Sandy,1097.3,24.7,453.0,38.4,Rain-fed,776.8,2024-06-04,2024-08-26,7083.6,26.54,187998.74,61,Female,20,No,Low
11587,F12587,Nyanza,Machakos,Potatoes,Improved,10.72,Silt,1653.2,32.1,390.3,21.4,Rain-fed,240.9,2024-07-02,2024-12-27,8074.5,56.24,454109.88,62,Female,15,Yes,Medium
11588,F12588,Coast,Nakuru,Sorghum,Local,13.87,Sandy,1252.4,19.1,657.7,42.5,Rain-fed,357.9,2024-11-02,2025-02-10,4623.4,77.1,356464.14,58,Male,37,No,High
11589,F12589,Rift Valley,Nakuru,Potatoes,Improved,8.03,Loam,955.6,18.8,653.3,24.0,Flood,295.9,2024-01-07,2024-04-10,5124.5,40.06,205287.47,46,Male,9,Yes,Low
11590,F12590,Central,Kisumu,Beans,Improved,18.83,Sandy,1089.4,18.6,267.9,3.8,Drip,474.9,2024-12-20,2025-05-18,4741.8,81.88,388258.58,63,Male,25,No,High
11591,F12591,Western,Nyeri,Wheat,Local,2.19,Clay,473.7,28.3,153.2,44.3,Flood,96.0,2024-10-07,2025-02-16,1441.4,95.61,137812.25,30,Male,40,Yes,Medium
11592,F12592,Western,Nyeri,Beans,Hybrid A,19.39,Silt,480.3,19.2,30.8,42.7,Rain-fed,618.1,2024-10-25,2025-01-25,6026.8,57.94,349192.79,68,Male,26,Yes,Medium
11593,F12593,Coast,Nakuru,Sorghum,Improved,7.09,Sandy,754.3,33.9,723.3,0.8,Flood,992.3,2024-01-21,2024-05-31,2819.3,77.98,219849.01,74,Female,39,No,High
11594,F12594,Rift Valley,Machakos,Wheat,Local,7.41,Sandy,307.7,16.9,747.6,18.3,Rain-fed,439.1,2024-10-08,2025-02-03,4551.5,71.8,326797.7,53,Female,18,Yes,Medium
11595,F12595,Coast,Meru,Wheat,Improved,1.95,Sandy,1671.7,27.0,620.1,14.2,Flood,310.7,2024-08-05,2024-11-14,3588.1,43.72,156871.73,21,Male,2,No,High
11596,F12596,Rift Valley,Meru,Rice,Local,8.59,Clay,500.3,17.7,695.8,23.4,Rain-fed,823.8,2024-11-30,2025-03-07,5932.1,103.3,612785.93,70,Male,21,No,High
11597,F12597,Nyanza,Meru,Beans,Hybrid A,11.46,Clay,386.4,30.9,337.9,33.6,Drip,443.7,2024-05-06,2024-08-30,3462.8,80.51,278790.03,38,Female,6,No,Low
11598,F12598,Coast,Meru,Sorghum,Hybrid B,8.81,Sandy,1036.0,24.3,793.9,32.6,Rain-fed,268.1,2024-10-03,2025-03-08,5316.2,55.73,296271.83,73,Female,15,No,Low
11599,F12599,Coast,Meru,Rice,Hybrid A,13.67,Sandy,331.2,25.3,359.2,21.4,Flood,138.5,2024-08-07,2025-01-18,4896.9,51.67,253022.82,36,Female,3,No,High
11600,F12600,Central,Meru,Potatoes,Local,2.04,Silt,1036.5,27.3,198.6,26.4,Drip,381.1,2024-05-28,2024-10-07,1513.8,107.09,162112.84,28,Male,2,No,High
11601,F12601,Coast,Kisumu,Rice,Improved,8.78,Silt,1723.0,23.4,105.6,20.9,Sprinkler,923.0,2024-04-12,2024-08-10,4042.3,65.99,266751.38,22,Male,21,Yes,Low
11602,F12602,Coast,Kisumu,Wheat,Hybrid B,3.14,Clay,1452.2,15.9,550.7,32.1,Sprinkler,436.2,2024-06-05,2024-10-01,3898.9,114.38,445956.18,53,Female,23,Yes,Low
11603,F12603,Rift Valley,Nakuru,Rice,Local,4.67,Loam,1218.4,34.9,765.7,26.7,Sprinkler,633.5,2024-06-09,2024-12-06,3290.2,88.97,292729.09,36,Female,13,Yes,Low
11604,F12604,Rift Valley,Nakuru,Sorghum,Hybrid A,16.14,Clay,1387.8,22.6,561.2,27.6,Rain-fed,873.9,2024-02-10,2024-07-17,9472.5,89.0,843052.5,67,Female,20,Yes,Medium
11605,F12605,Eastern,Kisumu,Potatoes,Improved,3.85,Loam,880.2,26.4,434.5,29.0,Flood,629.6,2024-05-31,2024-09-04,2029.9,62.4,126665.76,67,Male,25,Yes,High
11606,F12606,Nyanza,Meru,Beans,Improved,1.41,Silt,1523.3,20.5,70.5,16.1,Flood,209.9,2024-05-25,2024-09-08,1904.1,107.13,203986.23,44,Female,18,Yes,Medium
11607,F12607,Central,Nakuru,Beans,Hybrid A,11.24,Loam,623.1,32.0,238.2,4.3,Flood,992.0,2024-11-23,2025-04-22,5208.3,85.72,446455.48,44,Female,39,No,Medium
11608,F12608,Eastern,Kilifi,Beans,Local,6.66,Silt,1092.3,17.5,253.7,8.7,Rain-fed,376.3,2024-09-25,2025-03-13,3010.5,106.01,319143.11,62,Male,7,Yes,Low
11609,F12609,Coast,Nakuru,Wheat,Hybrid B,4.31,Silt,1135.0,23.2,34.5,42.2,Sprinkler,513.6,2024-05-05,2024-10-16,2761.3,109.81,303218.35,64,Male,24,No,Low
11610,F12610,Central,Machakos,Wheat,Hybrid A,15.3,Sandy,1595.6,15.6,281.9,46.0,Sprinkler,722.2,2024-12-28,2025-03-28,10911.0,46.68,509325.48,67,Male,29,No,Low
11611,F12611,Nyanza,Nyeri,Sorghum,Hybrid A,17.21,Silt,1765.6,15.5,522.1,18.1,Drip,940.0,2024-06-27,2024-11-28,10552.5,33.5,353508.75,55,Female,25,No,High
11612,F12612,Western,Meru,Rice,Hybrid A,8.94,Loam,1744.4,29.2,70.8,2.2,Drip,543.2,2024-05-09,2024-10-25,4871.8,116.77,568880.09,61,Female,19,No,Medium
11613,F12613,Western,Kisumu,Potatoes,Improved,4.69,Clay,346.5,31.5,346.8,35.3,Flood,757.9,2024-11-20,2025-04-24,1852.0,28.62,53004.24,22,Female,23,No,High
11614,F12614,Central,Nakuru,Wheat,Local,5.58,Silt,605.8,20.5,123.6,18.3,Flood,75.3,2024-03-02,2024-05-23,3400.5,104.23,354434.11,39,Female,18,No,High
11615,F12615,Central,Machakos,Beans,Hybrid A,18.07,Clay,612.3,28.6,126.5,16.2,Drip,240.0,2024-07-02,2024-10-21,9179.1,82.12,753787.69,34,Male,16,No,Low
11616,F12616,Rift Valley,Nakuru,Rice,Local,12.84,Loam,907.9,33.2,409.3,12.9,Rain-fed,974.9,2024-10-03,2025-03-05,7142.3,93.46,667519.36,70,Female,31,Yes,High
11617,F12617,Eastern,Kisumu,Rice,Hybrid A,1.91,Silt,1518.3,25.4,654.6,41.8,Flood,207.4,2024-11-05,2025-03-07,2923.0,109.53,320156.19,72,Female,23,No,Medium
11618,F12618,Nyanza,Nakuru,Rice,Local,19.59,Sandy,647.6,26.9,474.7,6.0,Rain-fed,289.3,2024-04-25,2024-07-21,4568.6,68.37,312355.18,30,Male,4,Yes,High
11619,F12619,Western,Kilifi,Wheat,Hybrid B,14.47,Clay,1592.6,29.5,151.6,36.9,Rain-fed,937.6,2024-01-24,2024-05-31,10100.2,54.56,551066.91,75,Female,28,Yes,High
11620,F12620,Western,Nakuru,Potatoes,Hybrid A,11.24,Loam,1594.3,18.8,142.9,32.2,Sprinkler,704.8,2024-10-16,2025-04-07,7421.0,32.79,243334.59,58,Female,14,No,Low
11621,F12621,Central,Machakos,Sorghum,Local,12.58,Sandy,1570.1,28.7,273.5,11.1,Drip,368.8,2024-09-26,2025-01-06,4401.6,63.61,279985.78,45,Male,17,No,High
11622,F12622,Western,Meru,Potatoes,Local,19.18,Clay,1394.5,33.8,453.7,45.2,Flood,292.7,2024-08-12,2025-01-07,3576.9,67.61,241834.21,75,Female,4,No,Medium
11623,F12623,Coast,Meru,Sorghum,Hybrid A,16.91,Loam,1154.6,16.4,410.5,49.6,Drip,946.2,2024-03-27,2024-07-29,9523.5,27.93,265991.35,69,Male,20,Yes,High
11624,F12624,Western,Nyeri,Potatoes,Hybrid A,10.05,Sandy,1331.5,19.8,558.1,36.8,Flood,148.5,2024-01-14,2024-05-07,7293.3,96.45,703438.79,62,Male,34,No,Low
11625,F12625,Eastern,Machakos,Rice,Improved,11.13,Clay,307.7,15.9,504.3,19.2,Rain-fed,968.5,2024-03-27,2024-09-12,6537.9,100.41,656470.54,73,Male,36,Yes,Medium
11626,F12626,Eastern,Nakuru,Beans,Hybrid B,12.39,Loam,1190.4,25.4,296.0,6.5,Sprinkler,459.6,2024-12-23,2025-05-27,6740.3,71.76,483683.93,70,Female,10,No,Low
11627,F12627,Central,Kisumu,Potatoes,Local,0.73,Silt,1029.7,29.0,288.6,32.1,Rain-fed,255.1,2024-10-17,2025-02-09,1694.7,89.01,150845.25,29,Female,1,Yes,Medium
11628,F12628,Coast,Meru,Wheat,Hybrid A,11.94,Silt,474.8,18.7,410.0,45.1,Rain-fed,350.8,2024-10-14,2025-03-07,3136.7,42.43,133090.18,44,Male,37,No,Low
11629,F12629,Western,Nyeri,Maize,Local,11.75,Clay,1030.5,31.1,165.9,21.3,Rain-fed,429.6,2024-10-17,2025-03-03,7646.2,78.04,596709.45,42,Male,22,Yes,Medium
11630,F12630,Rift Valley,Nyeri,Wheat,Hybrid B,13.4,Silt,375.3,16.8,589.6,42.2,Sprinkler,398.1,2024-08-09,2024-10-20,3724.1,102.59,382055.42,36,Female,40,No,Low
11631,F12631,Rift Valley,Kilifi,Rice,Local,19.43,Loam,298.1,29.1,510.6,33.2,Flood,483.8,2024-06-16,2024-11-04,11952.7,49.42,590702.43,62,Female,12,Yes,High
11632,F12632,Western,Machakos,Potatoes,Improved,18.01,Sandy,1083.5,31.6,413.3,24.4,Flood,728.3,2024-01-11,2024-04-22,9218.6,82.49,760442.31,38,Female,3,Yes,Low
11633,F12633,Coast,Nakuru,Sorghum,Hybrid B,11.19,Silt,308.2,21.8,455.1,3.2,Flood,118.8,2024-10-29,2025-04-19,6179.9,78.62,485863.74,70,Male,1,Yes,Low
11634,F12634,Western,Machakos,Sorghum,Hybrid B,7.97,Loam,933.5,22.5,247.5,14.7,Sprinkler,791.2,2024-03-30,2024-09-14,3954.7,27.87,110217.49,28,Male,21,Yes,High
11635,F12635,Coast,Nakuru,Potatoes,Hybrid A,5.79,Loam,627.5,26.2,79.4,7.7,Rain-fed,674.0,2024-03-30,2024-08-28,4065.1,39.62,161059.26,75,Female,15,Yes,Low
11636,F12636,Coast,Meru,Beans,Hybrid B,10.05,Sandy,885.1,33.3,618.0,14.9,Flood,144.6,2024-06-06,2024-08-27,6821.4,61.94,422517.52,58,Female,38,Yes,High
11637,F12637,Western,Kilifi,Maize,Hybrid A,7.6,Clay,746.6,17.7,211.8,24.0,Drip,951.0,2024-09-05,2024-12-28,5045.1,53.05,267642.55,42,Male,8,Yes,High
11638,F12638,Rift Valley,Nakuru,Maize,Hybrid B,4.77,Sandy,813.0,21.5,500.9,34.9,Flood,861.0,2024-06-04,2024-09-17,2875.8,55.92,160814.74,65,Male,11,No,Low
11639,F12639,Central,Nyeri,Maize,Hybrid A,1.69,Loam,1524.9,29.2,21.3,20.5,Rain-fed,935.5,2024-09-06,2025-02-02,1421.2,104.2,148089.04,69,Male,39,Yes,Low
11640,F12640,Western,Meru,Rice,Local,15.42,Loam,1671.3,17.4,584.8,13.1,Sprinkler,296.2,2024-12-16,2025-04-19,10683.6,54.58,583110.89,67,Male,36,No,Low
11641,F12641,Coast,Machakos,Maize,Hybrid B,13.93,Clay,1354.3,29.2,272.6,31.2,Flood,112.2,2024-01-14,2024-07-01,5814.5,83.59,486034.05,65,Female,23,No,High
11642,F12642,Nyanza,Nyeri,Beans,Hybrid A,10.39,Sandy,1247.3,27.9,312.2,31.6,Sprinkler,72.7,2024-08-07,2025-01-26,7301.0,100.66,734918.66,32,Male,10,No,Low
11643,F12643,Western,Meru,Potatoes,Hybrid B,15.48,Clay,1451.9,21.6,67.1,14.5,Drip,482.1,2024-02-19,2024-06-04,3441.3,22.35,76913.06,62,Male,30,No,Medium
11644,F12644,Coast,Meru,Sorghum,Hybrid A,14.45,Sandy,511.6,28.4,387.4,36.8,Sprinkler,887.3,2024-01-26,2024-05-22,6325.2,89.42,565599.38,51,Female,4,Yes,High
11645,F12645,Coast,Kisumu,Maize,Improved,16.32,Clay,882.9,27.8,478.8,36.4,Flood,138.3,2024-10-26,2025-03-11,7069.3,37.18,262836.57,69,Male,4,No,Low
11646,F12646,Central,Nyeri,Sorghum,Improved,15.85,Loam,1272.3,26.4,245.4,13.7,Drip,407.7,2024-04-11,2024-07-05,10141.7,56.82,576251.39,60,Female,9,Yes,High
11647,F12647,Eastern,Nyeri,Sorghum,Hybrid B,15.68,Clay,819.4,17.2,95.9,1.3,Rain-fed,604.5,2024-01-26,2024-06-15,6874.7,101.5,697782.05,26,Female,28,No,Low
11648,F12648,Eastern,Machakos,Potatoes,Local,7.99,Clay,296.4,31.6,184.7,36.4,Drip,543.0,2024-06-02,2024-08-31,2882.5,91.69,264296.42,65,Female,16,Yes,High
11649,F12649,Western,Meru,Maize,Hybrid B,19.02,Clay,631.1,25.7,604.7,30.6,Drip,302.4,2024-09-21,2025-01-05,10227.0,110.98,1134992.46,57,Female,19,Yes,Medium
11650,F12650,Rift Valley,Machakos,Wheat,Hybrid B,10.35,Sandy,782.8,18.5,323.5,34.4,Flood,936.2,2024-02-17,2024-06-08,4720.2,65.42,308795.48,42,Female,3,No,High
11651,F12651,Western,Kilifi,Maize,Hybrid B,2.57,Loam,1090.9,27.8,86.4,28.0,Rain-fed,249.3,2024-09-18,2025-03-17,2344.8,97.09,227656.63,68,Female,8,No,High
11652,F12652,Central,Machakos,Wheat,Hybrid B,8.76,Loam,1630.9,29.4,191.1,47.3,Flood,401.5,2024-07-11,2024-10-22,5057.1,47.92,242336.23,71,Female,1,Yes,Low
11653,F12653,Eastern,Kilifi,Rice,Hybrid A,2.27,Sandy,915.0,17.8,537.6,43.2,Sprinkler,724.6,2024-11-12,2025-03-31,2639.0,102.73,271104.47,37,Female,21,Yes,Medium
11654,F12654,Eastern,Kilifi,Beans,Hybrid A,4.89,Loam,425.2,20.9,689.0,23.3,Flood,577.8,2024-10-27,2025-04-25,3511.9,107.2,376475.68,52,Female,37,Yes,Medium
11655,F12655,Nyanza,Nyeri,Beans,Local,12.7,Silt,511.8,27.5,49.3,49.0,Drip,238.1,2024-10-09,2025-02-06,3211.4,80.18,257490.05,66,Male,1,Yes,High
11656,F12656,Nyanza,Kilifi,Wheat,Local,5.24,Silt,1497.1,26.4,273.1,33.8,Flood,643.2,2024-12-07,2025-06-05,2464.5,61.36,151221.72,54,Male,20,No,High
11657,F12657,Rift Valley,Kisumu,Potatoes,Hybrid A,10.79,Sandy,1256.8,30.3,169.0,5.1,Drip,728.5,2024-12-03,2025-05-08,2595.7,63.22,164100.15,40,Male,14,No,Low
11658,F12658,Rift Valley,Nyeri,Potatoes,Improved,14.66,Silt,1187.1,24.8,421.1,17.3,Drip,107.3,2024-08-19,2025-02-14,5212.8,80.11,417597.41,24,Male,40,No,Medium
11659,F12659,Nyanza,Machakos,Wheat,Improved,15.24,Loam,942.2,19.3,608.1,10.9,Flood,770.5,2024-09-19,2025-03-05,9650.0,90.66,874869.0,38,Female,28,No,Medium
11660,F12660,Nyanza,Nyeri,Potatoes,Hybrid B,2.52,Clay,488.0,33.0,296.2,26.7,Rain-fed,430.0,2024-08-21,2024-12-14,2093.8,82.52,172780.38,21,Female,11,No,Medium
11661,F12661,Coast,Kisumu,Wheat,Hybrid A,0.69,Sandy,358.0,22.3,783.8,19.2,Drip,809.0,2024-03-18,2024-07-13,2133.8,81.39,173669.98,68,Female,23,No,High
11662,F12662,Central,Nakuru,Beans,Improved,13.81,Silt,1349.4,27.5,357.7,11.7,Flood,379.1,2024-01-25,2024-04-25,8616.5,85.0,732402.5,63,Male,2,No,Medium
11663,F12663,Eastern,Machakos,Wheat,Hybrid B,0.7,Silt,487.9,31.8,767.8,46.9,Flood,330.7,2024-11-27,2025-04-29,2140.3,20.07,42955.82,46,Female,36,Yes,Medium
11664,F12664,Central,Machakos,Sorghum,Improved,8.18,Sandy,1495.9,23.3,461.3,3.0,Flood,209.6,2024-10-06,2025-02-22,5250.9,72.0,378064.8,23,Female,13,No,High
11665,F12665,Western,Machakos,Beans,Improved,18.55,Silt,458.5,34.3,169.0,47.6,Flood,912.6,2024-08-19,2025-02-05,3533.8,22.85,80747.33,64,Male,2,No,Low
11666,F12666,Rift Valley,Kilifi,Maize,Hybrid B,16.31,Loam,534.9,16.1,243.9,24.3,Flood,816.9,2024-05-18,2024-09-09,8065.7,114.71,925216.45,20,Female,18,No,Medium
11667,F12667,Coast,Kisumu,Potatoes,Improved,13.89,Silt,760.0,23.3,471.4,3.5,Rain-fed,965.3,2024-08-25,2024-12-31,6513.6,51.98,338576.93,47,Male,17,Yes,Medium
11668,F12668,Western,Machakos,Sorghum,Hybrid A,9.1,Clay,1469.4,18.6,288.5,29.4,Rain-fed,486.3,2024-03-27,2024-09-18,7044.7,84.17,592952.4,66,Female,15,No,Medium
11669,F12669,Western,Kisumu,Rice,Hybrid A,2.36,Loam,961.2,20.3,722.9,30.2,Sprinkler,432.0,2024-01-17,2024-05-27,3519.8,103.33,363700.93,59,Male,26,No,Low
11670,F12670,Central,Nyeri,Maize,Hybrid B,9.01,Silt,1196.5,22.8,164.5,18.8,Drip,923.9,2024-11-22,2025-05-11,6287.0,69.14,434683.18,24,Female,32,Yes,Medium
11671,F12671,Central,Kisumu,Potatoes,Local,9.22,Loam,1320.4,32.9,72.0,35.0,Flood,250.8,2024-06-24,2024-11-16,4510.3,119.15,537402.24,29,Male,38,Yes,Medium
11672,F12672,Central,Kisumu,Wheat,Hybrid B,14.21,Clay,237.9,24.3,432.5,34.4,Flood,311.2,2024-04-08,2024-09-10,9064.6,59.64,540612.74,50,Male,18,No,Medium
11673,F12673,Central,Machakos,Wheat,Improved,18.92,Silt,641.8,16.0,709.9,21.8,Rain-fed,652.7,2024-01-20,2024-07-10,11199.6,20.23,226567.91,30,Female,21,Yes,Low
11674,F12674,Western,Nyeri,Sorghum,Improved,7.73,Sandy,1417.2,29.2,710.2,44.0,Flood,59.1,2024-11-05,2025-04-19,3462.5,77.34,267789.75,74,Female,19,Yes,High
11675,F12675,Eastern,Kilifi,Potatoes,Hybrid B,8.09,Sandy,851.7,17.7,642.9,41.5,Drip,792.1,2024-02-27,2024-07-27,3945.0,99.22,391422.9,23,Male,40,No,Low
11676,F12676,Coast,Nakuru,Beans,Local,14.27,Loam,1228.4,25.7,648.4,49.0,Sprinkler,681.3,2024-02-08,2024-08-06,5340.9,103.1,550646.79,59,Female,14,No,High
11677,F12677,Nyanza,Kilifi,Potatoes,Hybrid B,5.82,Clay,1725.2,24.0,613.7,31.0,Flood,198.6,2024-02-11,2024-07-27,3664.8,105.22,385610.26,22,Male,13,No,High
11678,F12678,Eastern,Kilifi,Beans,Improved,16.38,Loam,979.4,30.4,772.6,26.4,Flood,641.8,2024-07-05,2024-09-20,3655.3,104.4,381613.32,63,Female,31,No,Medium
11679,F12679,Coast,Kilifi,Wheat,Hybrid B,14.94,Clay,1676.1,24.4,96.0,25.7,Flood,881.8,2024-07-09,2024-12-06,2831.7,97.39,275779.26,71,Female,22,No,Low
11680,F12680,Coast,Kisumu,Sorghum,Improved,10.06,Loam,1663.6,27.4,479.0,11.3,Rain-fed,104.8,2024-05-02,2024-07-11,3687.9,55.14,203350.81,61,Female,26,Yes,Medium
11681,F12681,Western,Machakos,Beans,Hybrid B,14.02,Silt,617.0,34.5,406.9,1.6,Flood,811.0,2024-10-16,2025-02-12,6481.6,35.06,227244.9,33,Male,9,No,High
11682,F12682,Nyanza,Meru,Rice,Local,12.95,Silt,360.5,25.7,629.3,31.2,Rain-fed,677.1,2024-03-07,2024-07-18,6199.3,26.35,163351.56,46,Male,21,No,Low
11683,F12683,Western,Meru,Beans,Improved,1.3,Sandy,1305.8,29.9,312.2,8.8,Sprinkler,174.5,2024-05-07,2024-09-28,1871.0,33.41,62510.11,41,Male,6,Yes,Medium
11684,F12684,Nyanza,Meru,Beans,Hybrid B,10.39,Sandy,876.2,26.4,553.3,20.1,Sprinkler,98.5,2024-02-25,2024-05-20,5137.1,118.24,607410.7,61,Male,40,No,Medium
11685,F12685,Eastern,Nyeri,Potatoes,Improved,2.02,Sandy,1379.5,28.0,754.3,33.1,Sprinkler,739.0,2024-02-03,2024-04-20,3546.6,82.34,292027.04,67,Female,36,No,Medium
11686,F12686,Nyanza,Kilifi,Sorghum,Improved,9.5,Silt,532.1,30.0,329.9,37.8,Rain-fed,152.5,2024-07-07,2024-11-16,6619.5,31.83,210698.68,40,Male,36,No,Medium
11687,F12687,Rift Valley,Nyeri,Beans,Improved,15.23,Loam,970.6,23.6,448.0,25.6,Drip,979.8,2024-12-03,2025-05-05,9140.4,117.24,1071620.5,74,Male,31,No,Low
11688,F12688,Western,Nyeri,Beans,Hybrid B,4.26,Loam,397.2,25.8,486.7,10.8,Sprinkler,581.0,2024-11-03,2025-02-12,3636.6,83.63,304128.86,67,Male,9,No,Low
11689,F12689,Western,Nakuru,Rice,Hybrid A,3.7,Silt,470.9,29.1,238.4,39.1,Sprinkler,636.4,2024-04-24,2024-09-08,2171.1,106.18,230527.4,31,Female,38,Yes,Low
11690,F12690,Central,Kilifi,Rice,Hybrid A,7.14,Loam,1354.4,34.1,239.2,22.7,Drip,187.5,2024-08-12,2025-01-09,3248.0,36.89,119818.72,69,Male,36,No,Medium
11691,F12691,Western,Meru,Wheat,Local,8.15,Silt,1250.5,22.1,254.5,10.0,Sprinkler,984.5,2024-03-03,2024-05-17,6316.0,46.56,294072.96,21,Male,30,Yes,High
11692,F12692,Coast,Kilifi,Sorghum,Improved,8.35,Silt,1728.6,24.2,230.4,34.7,Rain-fed,851.7,2024-04-13,2024-08-27,5044.1,66.35,334676.03,75,Female,37,Yes,High
11693,F12693,Central,Kisumu,Maize,Hybrid A,15.14,Sandy,200.3,29.9,243.5,33.7,Drip,910.6,2024-01-13,2024-04-30,9384.7,24.95,234148.27,27,Male,24,No,Low
11694,F12694,Eastern,Nakuru,Potatoes,Hybrid B,6.17,Silt,404.3,24.8,723.5,38.2,Drip,129.9,2024-04-02,2024-07-16,3300.4,95.37,314759.15,60,Female,25,Yes,Low
11695,F12695,Eastern,Meru,Beans,Hybrid A,4.77,Silt,1308.4,17.5,143.9,43.6,Flood,140.1,2024-06-13,2024-11-25,3874.9,88.69,343664.88,42,Male,36,No,Low
11696,F12696,Nyanza,Nyeri,Rice,Improved,11.76,Sandy,550.4,26.6,103.7,33.8,Rain-fed,929.4,2024-09-21,2025-02-23,6473.0,83.38,539718.74,27,Female,33,Yes,High
11697,F12697,Rift Valley,Nakuru,Sorghum,Hybrid A,7.81,Sandy,1156.4,20.3,764.3,27.2,Drip,996.7,2024-01-22,2024-07-02,6889.7,36.14,248993.76,64,Female,31,Yes,Low
11698,F12698,Western,Meru,Potatoes,Hybrid A,1.9,Sandy,418.1,18.5,541.9,1.9,Drip,335.7,2024-06-13,2024-10-09,1847.8,96.96,179162.69,57,Male,36,No,Low
11699,F12699,Eastern,Meru,Sorghum,Hybrid B,1.45,Silt,479.6,16.3,73.7,27.7,Rain-fed,337.3,2024-05-26,2024-10-13,1037.3,25.53,26482.27,23,Male,21,No,Low
11700,F12700,Central,Machakos,Sorghum,Local,16.47,Sandy,1778.1,33.6,222.5,19.2,Sprinkler,629.0,2024-05-09,2024-08-10,9224.7,40.86,376921.24,75,Male,18,No,High
11701,F12701,Coast,Machakos,Maize,Local,6.67,Sandy,748.7,31.3,264.2,41.4,Flood,209.2,2024-05-26,2024-10-05,4785.6,63.12,302067.07,55,Female,29,Yes,Low
11702,F12702,Nyanza,Nakuru,Sorghum,Hybrid B,12.27,Clay,674.9,26.9,766.7,1.7,Drip,695.2,2024-05-30,2024-11-07,3491.8,21.67,75667.31,60,Male,6,No,Low
11703,F12703,Central,Kisumu,Maize,Hybrid B,14.77,Silt,1120.9,16.6,486.4,22.5,Flood,682.5,2024-04-08,2024-07-10,5215.0,40.46,210998.9,24,Female,15,No,High
11704,F12704,Nyanza,Kilifi,Wheat,Hybrid A,10.18,Sandy,633.5,27.6,112.8,37.3,Drip,618.9,2024-01-21,2024-04-18,3408.2,42.01,143178.48,55,Male,12,Yes,Low
11705,F12705,Central,Kilifi,Wheat,Improved,15.24,Clay,929.4,34.8,224.9,16.9,Rain-fed,70.7,2024-04-03,2024-08-18,8880.6,89.03,790639.82,52,Male,18,Yes,High
11706,F12706,Nyanza,Machakos,Wheat,Hybrid A,18.21,Sandy,524.5,30.3,538.2,8.5,Sprinkler,756.2,2024-02-27,2024-05-25,9758.2,53.22,519331.4,67,Male,21,No,Low
11707,F12707,Rift Valley,Nyeri,Sorghum,Hybrid A,4.67,Silt,641.1,30.4,560.4,37.5,Rain-fed,54.5,2024-10-07,2024-12-16,3997.0,103.63,414209.11,36,Male,10,Yes,Medium
11708,F12708,Coast,Meru,Potatoes,Local,11.7,Clay,1340.1,22.9,710.6,32.3,Flood,256.5,2024-06-12,2024-12-03,9391.9,71.56,672084.36,68,Male,16,No,High
11709,F12709,Central,Nakuru,Potatoes,Hybrid A,14.73,Silt,1503.2,17.3,231.4,2.0,Rain-fed,730.3,2024-12-30,2025-05-14,7917.3,40.74,322550.8,34,Female,18,Yes,Medium
11710,F12710,Western,Nakuru,Wheat,Hybrid B,0.92,Clay,282.0,29.0,339.9,32.6,Flood,508.8,2024-08-10,2024-11-30,1168.9,92.91,108602.5,26,Female,10,Yes,Low
