TransactionID,TransactionDate,CustomerID,BranchID,Region,AccountType,TransactionType,TransactionChannel,TransactionAmount,AccountBalance,CustomerAge,Gender,Occupation,MonthlyIncome,CreditScore,LoanStatus,AccountTenure,NumberOfTransactions,DigitalBankingUsage,CustomerSatisfaction,HighValueCustomer,FutureTransactionAmount
11847,2024-09-29,C31228,B006,Central,Fixed Deposit,Deposit,Internet Banking,395997.72,805091.36,61,Male,Farmer,375869.32,420,Yes,12.6,135,62.4,3.5,Yes,343780.1
11848,2025-05-12,C80626,B013,Coast,Current,Loan Repayment,ATM,287060.04,655266.52,56,Female,Business,284767.33,838,Yes,1.2,105,48.2,3.6,No,312065.71
11849,2024-11-16,C37069,B009,Rift Valley,Fixed Deposit,Loan Repayment,Internet Banking,381331.52,870253.66,54,Male,Business,369263.73,819,Yes,16.8,27,91.0,3.8,No,306246.96
11850,2025-03-14,C25225,B003,Rift Valley,Savings,Deposit,Internet Banking,263583.52,326244.05,28,Female,Business,271686.99,828,No,9.5,287,55.2,1.7,No,262798.2
11851,2025-02-14,C43585,B001,Western,Current,Transfer,ATM,208755.75,1517488.53,45,Male,Teacher,424495.76,545,Yes,9.8,247,24.7,2.6,Yes,215038.67
11852,2024-10-17,C14594,B007,Rift Valley,Fixed Deposit,Deposit,Branch,484653.51,1460381.36,20,Female,Student,249343.83,606,Yes,2.8,62,35.4,1.7,No,622809.91
11853,2024-04-29,C38633,B015,Western,Fixed Deposit,Loan Repayment,Internet Banking,193618.31,173112.51,47,Male,Nurse,195555.32,466,No,12.5,10,83.2,4.0,No,227799.53
11854,2025-12-19,C31640,B008,Nairobi,Current,Bill Payment,ATM,207484.69,850430.41,24,Male,Civil Servant,318861.21,845,Yes,18.1,185,1.3,1.4,No,211176.65
11855,2025-09-06,C98121,B013,Rift Valley,Fixed Deposit,Deposit,ATM,333423.96,982481.92,33,Male,Civil Servant,381494.58,438,Yes,7.2,17,34.7,2.0,No,416435.22
11856,2025-07-04,C15667,B007,Coast,Current,Loan Repayment,ATM,79722.7,1024409.6,35,Female,Teacher,327747.91,408,No,16.3,261,20.8,4.0,Yes,70876.98
11857,2025-08-18,C20324,B005,Rift Valley,Current,Transfer,ATM,175199.01,288742.67,43,Female,Business,271192.07,461,Yes,18.4,144,71.4,3.3,Yes,177793.76
11858,2024-01-20,C88380,B002,Central,Savings,Transfer,ATM,216424.35,1345137.8,47,Male,Nurse,12982.73,531,Yes,11.2,269,49.7,4.3,Yes,242319.76
11859,2024-06-10,C51620,B002,Western,Fixed Deposit,Transfer,ATM,131421.59,1532257.26,70,Female,Student,138879.38,343,No,5.8,113,52.4,4.3,Yes,152413.97
11860,2024-04-25,C19364,B004,Rift Valley,Savings,Withdrawal,ATM,462555.65,1065105.58,27,Male,Nurse,53756.01,712,No,19.2,4,58.5,2.5,Yes,446921.8
11861,2025-11-09,C47073,B001,Nairobi,Savings,Loan Repayment,Mobile Banking,494853.05,1092381.9,33,Female,Business,242525.59,773,No,18.1,289,41.8,3.0,No,539224.08
11862,2025-07-08,C13306,B009,Eastern,Current,Loan Repayment,Mobile Banking,470166.61,742030.26,44,Female,Farmer,434322.11,353,No,11.3,185,60.7,4.6,No,404509.26
11863,2025-01-07,C85343,B015,Coast,Current,Transfer,Internet Banking,279402.44,1810450.07,39,Female,Nurse,425043.58,603,Yes,15.5,183,8.1,1.9,No,264687.77
11864,2025-05-09,C47669,B003,Eastern,Current,Loan Repayment,Internet Banking,250033.04,892656.1,45,Male,Teacher,252759.07,489,Yes,16.6,151,12.1,1.9,No,258536.36
11865,2024-09-16,C61027,B010,Central,Fixed Deposit,Deposit,Internet Banking,357621.68,1449243.29,56,Female,Teacher,109039.46,717,No,5.9,287,4.9,4.0,No,453311.83
11866,2024-08-14,C95904,B002,Nairobi,Fixed Deposit,Deposit,ATM,384252.37,1811330.01,42,Male,Student,329704.55,424,No,15.2,134,23.1,2.7,No,443767.93
11867,2024-03-21,C81353,B006,Eastern,Savings,Loan Repayment,Branch,361949.38,1202846.11,41,Male,Student,263002.08,752,Yes,19.6,143,36.5,4.3,Yes,331852.28
11868,2025-01-03,C12113,B006,Nairobi,Savings,Bill Payment,ATM,181433.53,503738.24,21,Female,Nurse,245360.74,790,No,1.9,253,91.3,2.9,No,152051.72
11869,2024-03-13,C50016,B013,Eastern,Fixed Deposit,Withdrawal,Branch,370657.72,1421541.08,22,Female,Teacher,196780.07,389,Yes,5.4,81,71.4,1.9,Yes,437896.57
11870,2024-07-22,C30472,B001,Coast,Savings,Loan Repayment,ATM,36763.24,893991.39,19,Female,Farmer,362610.69,362,No,17.7,41,45.6,1.6,No,39059.17
11871,2025-11-03,C59516,B013,Western,Current,Bill Payment,Internet Banking,410765.49,1272883.66,52,Female,Teacher,308849.37,350,Yes,15.5,115,25.0,4.8,No,439181.08
11872,2024-07-30,C73279,B002,Coast,Savings,Loan Repayment,Mobile Banking,92693.05,862430.72,59,Male,Business,468904.98,343,Yes,16.7,15,47.9,1.6,No,82826.24
11873,2024-12-10,C81193,B013,Western,Current,Withdrawal,Internet Banking,147397.39,1895911.03,21,Male,Nurse,346811.23,439,Yes,11.3,163,32.5,2.1,No,130631.57
11874,2024-01-06,C75928,B006,Eastern,Current,Loan Repayment,Branch,92062.1,1669473.96,28,Male,Student,446265.62,645,Yes,10.6,154,57.1,3.5,Yes,115611.34
11875,2025-11-17,C26492,B014,Central,Current,Loan Repayment,Mobile Banking,194607.21,1293115.61,67,Male,Engineer,404949.78,513,No,19.2,278,2.2,1.8,Yes,193385.77
11876,2024-10-04,C84152,B014,Eastern,Savings,Transfer,ATM,303806.11,1928767.67,20,Male,Engineer,98002.31,774,Yes,7.5,14,63.7,2.6,Yes,308005.63
11877,2025-05-05,C33517,B004,Rift Valley,Fixed Deposit,Transfer,ATM,496417.23,1671377.1,34,Male,Business,220777.43,468,No,16.9,193,93.0,4.2,Yes,639224.59
11878,2024-07-12,C37392,B013,Eastern,Current,Bill Payment,Mobile Banking,469467.05,531225.47,36,Female,Teacher,415019.39,387,No,18.6,278,51.1,2.8,No,538055.94
11879,2024-01-27,C98580,B001,Eastern,Savings,Transfer,Internet Banking,143994.07,748675.57,60,Female,Teacher,208104.94,301,Yes,14.4,13,76.3,3.4,No,171266.03
11880,2025-03-28,C48587,B007,Rift Valley,Fixed Deposit,Bill Payment,ATM,417163.31,1771018.83,51,Male,Teacher,28294.4,816,Yes,2.7,292,65.0,3.0,Yes,347450.94
11881,2025-03-20,C73727,B011,Western,Fixed Deposit,Withdrawal,Mobile Banking,379082.66,1161110.15,60,Male,Teacher,54109.04,504,Yes,8.2,104,2.2,4.4,No,382541.86
11882,2024-01-04,C90590,B012,Rift Valley,Fixed Deposit,Deposit,ATM,381378.17,612479.06,32,Female,Teacher,225751.06,668,No,4.7,39,45.4,2.8,No,372778.89
11883,2025-09-29,C61983,B010,Rift Valley,Current,Withdrawal,Mobile Banking,143653.11,1044353.21,48,Female,Student,222753.63,653,No,18.3,6,31.9,3.4,No,154989.93
11884,2024-09-23,C97965,B002,Central,Savings,Loan Repayment,Branch,77881.44,856332.22,22,Male,Engineer,334955.22,848,Yes,8.7,15,97.0,1.3,No,87011.33
11885,2025-06-19,C56509,B013,Western,Savings,Loan Repayment,Branch,276572.22,1009521.09,46,Male,Farmer,419944.99,550,Yes,1.3,207,2.5,4.6,No,349489.66
11886,2025-03-03,C79052,B004,Rift Valley,Savings,Deposit,Internet Banking,311159.85,240901.11,47,Female,Civil Servant,93266.53,473,Yes,6.0,264,8.4,2.1,No,291613.84
11887,2025-11-27,C97301,B010,Nairobi,Current,Loan Repayment,Branch,46741.3,1872657.44,38,Male,Civil Servant,143735.95,660,No,1.1,227,53.5,3.9,Yes,49084.2
11888,2025-05-22,C15272,B009,Rift Valley,Current,Withdrawal,Internet Banking,291783.57,1314124.3,37,Male,Engineer,126417.78,683,No,7.4,111,57.7,4.3,No,321384.97
11889,2025-08-09,C71222,B012,Western,Fixed Deposit,Transfer,Internet Banking,38871.64,983413.0,70,Male,Teacher,108032.51,516,No,17.2,97,10.9,3.8,Yes,31834.1
11890,2025-08-09,C30459,B003,Eastern,Savings,Loan Repayment,ATM,207353.43,1258040.73,59,Female,Teacher,491114.82,425,Yes,14.1,18,21.6,4.9,No,188576.96
11891,2024-03-25,C82672,B008,Central,Current,Withdrawal,Mobile Banking,87270.04,265117.54,66,Male,Nurse,224170.64,647,No,15.8,185,93.7,1.9,No,100989.51
11892,2024-11-28,C84257,B006,Western,Savings,Withdrawal,Branch,236992.22,502788.21,56,Male,Farmer,498021.15,366,Yes,18.1,35,20.5,2.4,Yes,211035.66
11893,2025-09-16,C29233,B005,Western,Current,Bill Payment,Mobile Banking,222571.04,1907333.96,63,Female,Nurse,38538.94,577,No,14.1,142,87.7,2.1,No,216099.99
11894,2024-07-09,C84017,B002,Eastern,Savings,Withdrawal,Branch,397939.95,1475917.24,75,Male,Farmer,292627.2,623,No,8.8,114,63.2,3.8,Yes,459395.45
11895,2025-02-10,C50401,B007,Western,Savings,Transfer,ATM,275272.44,202353.28,57,Male,Nurse,139824.83,721,No,2.3,167,40.2,1.8,No,291453.14
11896,2025-07-01,C60345,B013,Nairobi,Current,Loan Repayment,Branch,223767.44,1251057.51,23,Male,Engineer,279826.54,579,Yes,18.4,270,5.8,4.8,Yes,237525.1
11897,2024-03-20,C26858,B003,Nairobi,Current,Bill Payment,Mobile Banking,439027.9,1433431.51,60,Female,Business,143353.17,480,Yes,10.0,251,1.4,3.2,Yes,388481.72
11898,2025-07-29,C37477,B012,Nairobi,Fixed Deposit,Bill Payment,ATM,311308.28,6346.05,67,Male,Student,294521.88,598,No,10.3,225,63.6,4.9,No,344314.19
11899,2024-02-17,C47650,B015,Nairobi,Savings,Loan Repayment,Mobile Banking,258332.19,1583831.75,58,Male,Student,325014.25,323,Yes,12.1,296,8.5,3.6,No,314531.4
11900,2025-01-31,C46091,B013,Rift Valley,Fixed Deposit,Withdrawal,Mobile Banking,475176.11,1525192.47,47,Male,Nurse,380551.2,679,No,11.6,39,46.4,4.4,Yes,563496.36
11901,2024-05-22,C13013,B014,Nairobi,Fixed Deposit,Transfer,Branch,113831.46,770463.92,54,Female,Farmer,281264.61,306,Yes,16.9,98,52.3,2.3,No,92324.78
11902,2024-01-28,C13305,B013,Eastern,Savings,Loan Repayment,Mobile Banking,391249.64,1120493.11,51,Male,Engineer,31731.88,512,No,13.6,38,54.6,2.5,No,340955.63
11903,2025-07-26,C95220,B002,Eastern,Fixed Deposit,Transfer,Mobile Banking,204354.42,155825.51,55,Female,Nurse,475000.69,541,No,9.8,21,76.4,2.4,No,255994.36
11904,2024-07-01,C82913,B005,Rift Valley,Fixed Deposit,Transfer,Mobile Banking,336209.22,375924.12,39,Female,Nurse,120224.58,607,No,6.0,217,78.9,4.7,No,363825.49
11905,2025-12-19,C91014,B005,Central,Fixed Deposit,Bill Payment,Internet Banking,321970.88,1065630.22,21,Female,Student,294324.2,325,Yes,19.1,292,72.8,3.2,No,287209.59
11906,2025-02-09,C96185,B007,Western,Current,Withdrawal,ATM,153767.93,264099.83,39,Female,Engineer,414530.38,572,Yes,1.7,199,93.7,3.0,No,196861.77
11907,2024-09-08,C56192,B014,Central,Current,Deposit,ATM,256176.9,1624604.02,21,Female,Nurse,483022.21,717,No,4.6,265,1.1,4.2,Yes,311371.68
11908,2025-04-27,C52173,B013,Eastern,Savings,Withdrawal,Mobile Banking,376198.67,1833108.87,68,Male,Business,172982.65,307,Yes,19.0,111,84.7,3.0,Yes,436086.13
11909,2024-09-30,C94533,B003,Central,Savings,Loan Repayment,Branch,252803.65,734145.2,22,Male,Student,497341.17,646,Yes,1.9,212,19.9,3.0,No,246366.71
11910,2025-09-21,C14349,B010,Coast,Savings,Loan Repayment,Branch,7900.41,1375046.42,41,Female,Teacher,388214.68,512,No,3.6,100,26.7,3.4,No,7397.44
11911,2024-02-14,C79709,B006,Central,Savings,Transfer,Internet Banking,295324.11,39826.41,59,Female,Teacher,454150.2,311,No,7.3,36,29.4,2.5,No,354974.84
11912,2024-09-10,C21507,B007,Western,Fixed Deposit,Withdrawal,Branch,12564.57,1039404.92,48,Female,Teacher,295866.11,312,No,16.3,138,59.1,2.8,Yes,14549.19
11913,2025-06-26,C74119,B008,Rift Valley,Current,Withdrawal,Mobile Banking,266427.56,1523892.51,61,Male,Engineer,353267.55,360,Yes,7.3,265,77.8,3.8,Yes,244317.39
11914,2025-07-23,C29553,B008,Nairobi,Savings,Transfer,ATM,124877.71,665619.86,47,Male,Teacher,249488.35,800,Yes,7.7,145,54.4,3.3,No,149729.12
11915,2025-11-04,C42836,B014,Nairobi,Current,Transfer,Internet Banking,363704.18,594380.7,54,Male,Student,454712.52,405,No,16.8,173,80.7,2.9,No,453574.4
11916,2025-02-21,C58929,B007,Western,Fixed Deposit,Deposit,ATM,394333.44,277083.67,73,Male,Farmer,166534.52,519,Yes,7.0,87,51.6,1.9,No,415658.64
11917,2024-02-13,C46169,B008,Eastern,Fixed Deposit,Transfer,Internet Banking,16623.03,1817568.25,19,Male,Student,272875.01,394,Yes,12.2,259,60.1,1.5,No,14280.09
11918,2025-10-22,C49288,B008,Rift Valley,Fixed Deposit,Bill Payment,ATM,481455.82,146724.48,19,Male,Student,323832.3,510,Yes,9.6,24,88.0,3.9,Yes,564222.36
11919,2025-04-20,C32268,B006,Coast,Savings,Withdrawal,Branch,483182.1,173997.62,21,Male,Student,150786.1,596,No,8.9,157,47.3,2.6,No,552624.2
11920,2024-08-14,C41601,B013,Central,Fixed Deposit,Deposit,Branch,169023.55,1370431.61,19,Male,Business,353783.84,831,Yes,16.4,179,19.0,4.6,No,157908.53
11921,2025-07-30,C53427,B014,Western,Fixed Deposit,Loan Repayment,Mobile Banking,417446.29,959616.25,57,Male,Civil Servant,69525.49,318,Yes,0.9,215,19.0,2.3,Yes,482101.44
11922,2024-08-01,C48847,B015,Central,Current,Withdrawal,ATM,5518.61,842612.83,38,Male,Business,285308.69,473,No,2.1,291,51.9,4.7,No,4609.18
11923,2024-04-05,C31907,B010,Central,Savings,Withdrawal,Internet Banking,243452.83,706074.07,69,Male,Civil Servant,357649.18,674,No,9.7,107,24.5,2.2,Yes,238210.01
11924,2024-01-20,C19170,B009,Eastern,Fixed Deposit,Bill Payment,Branch,313977.43,1819124.96,44,Male,Teacher,496074.73,604,No,12.1,46,17.4,4.4,No,333940.21
11925,2025-04-08,C26637,B010,Western,Fixed Deposit,Deposit,Mobile Banking,563.39,701257.1,31,Female,Teacher,254191.68,552,Yes,14.7,284,56.1,2.1,No,580.94
11926,2024-09-21,C36648,B002,Nairobi,Current,Withdrawal,Mobile Banking,186942.49,815733.14,24,Male,Nurse,180173.51,778,No,10.5,181,88.1,2.6,No,171082.87
11927,2025-09-12,C30019,B001,Coast,Current,Deposit,Branch,79116.61,25236.63,60,Male,Business,34896.89,645,No,17.3,139,59.5,1.9,Yes,64228.84
11928,2025-04-10,C59852,B006,Eastern,Fixed Deposit,Loan Repayment,Internet Banking,482995.9,761730.24,22,Male,Business,186399.84,845,No,16.5,181,80.7,2.5,Yes,466175.86
11929,2025-10-18,C68777,B013,Eastern,Fixed Deposit,Loan Repayment,ATM,31955.31,1335091.9,64,Male,Farmer,99649.01,437,No,3.2,9,84.6,4.6,Yes,28990.53
11930,2024-01-15,C58393,B008,Central,Fixed Deposit,Loan Repayment,Internet Banking,172795.72,1529958.2,23,Female,Nurse,340916.44,651,No,17.3,266,63.0,1.4,Yes,210604.87
11931,2025-05-31,C36182,B006,Central,Savings,Transfer,Branch,430409.21,1211442.54,25,Male,Teacher,246591.79,334,Yes,2.3,85,44.5,3.6,No,371076.68
11932,2025-09-14,C89518,B012,Central,Fixed Deposit,Bill Payment,ATM,146999.21,666860.78,23,Female,Engineer,19147.82,383,No,14.4,72,97.1,4.6,Yes,183837.04
11933,2024-01-09,C84816,B008,Eastern,Current,Bill Payment,Internet Banking,45798.75,1480034.76,48,Male,Civil Servant,260873.63,780,No,1.0,270,99.4,3.7,Yes,41874.99
11934,2025-04-13,C21998,B001,Eastern,Fixed Deposit,Deposit,ATM,354748.91,1584111.88,71,Male,Business,358499.54,827,No,2.2,258,85.0,4.0,Yes,431553.24
11935,2025-05-20,C26405,B003,Central,Current,Transfer,Mobile Banking,89014.41,1662694.68,39,Male,Teacher,447699.46,705,Yes,6.5,13,35.4,3.5,Yes,72863.46
11936,2024-03-28,C16350,B005,Central,Fixed Deposit,Withdrawal,Mobile Banking,364922.61,1012779.5,25,Female,Student,370718.61,350,Yes,4.9,210,53.5,2.3,No,402475.01
11937,2024-11-05,C20204,B014,Eastern,Savings,Withdrawal,Branch,215361.91,1700823.39,70,Male,Engineer,311420.38,412,Yes,11.1,274,43.1,4.4,No,184383.14
11938,2025-01-30,C60122,B009,Central,Fixed Deposit,Bill Payment,Mobile Banking,283373.01,830519.84,68,Male,Student,445118.23,804,Yes,9.8,81,41.3,3.5,Yes,264266.83
11939,2025-11-25,C81741,B012,Rift Valley,Fixed Deposit,Deposit,Internet Banking,446487.47,921661.37,38,Female,Teacher,164686.49,509,No,3.3,293,39.0,2.4,Yes,491988.89
11940,2024-08-20,C65334,B010,Central,Current,Transfer,Internet Banking,274353.68,1807116.58,57,Female,Engineer,315418.99,360,No,19.6,251,99.0,4.5,No,331406.66
11941,2024-03-14,C36058,B013,Western,Fixed Deposit,Withdrawal,Mobile Banking,407860.49,904281.35,55,Male,Business,400848.27,354,No,15.5,176,57.6,4.1,No,412662.13
11942,2025-12-15,C11318,B010,Central,Current,Deposit,Branch,169036.45,1958800.52,34,Female,Teacher,370961.27,646,No,10.3,226,9.0,3.1,No,212225.42
11943,2024-09-26,C95097,B013,Eastern,Savings,Deposit,Internet Banking,395741.03,392108.34,53,Male,Nurse,63690.97,660,No,14.3,154,59.4,2.0,Yes,386333.63
11944,2024-07-01,C51841,B011,Coast,Current,Deposit,ATM,12644.37,816219.52,24,Male,Student,359094.89,409,Yes,17.7,192,40.3,4.9,No,10185.4
11945,2025-11-20,C39359,B003,Rift Valley,Current,Deposit,Internet Banking,404406.34,829484.74,54,Male,Business,397494.25,533,No,0.7,193,96.1,1.3,Yes,354750.61
11946,2025-05-28,C72763,B008,Western,Savings,Withdrawal,Internet Banking,246871.23,1430560.79,44,Male,Student,279208.58,798,No,18.2,227,89.5,2.6,No,235590.9
11947,2024-04-16,C57845,B002,Western,Savings,Transfer,Internet Banking,491386.3,2143.37,61,Male,Student,279748.83,353,Yes,4.3,255,40.6,1.7,No,507164.75
11948,2025-11-13,C46696,B015,Central,Savings,Withdrawal,Branch,178742.67,904901.29,39,Male,Teacher,465195.84,654,Yes,3.7,138,37.6,1.7,Yes,157470.7
11949,2024-03-14,C93757,B010,Eastern,Fixed Deposit,Bill Payment,Internet Banking,113855.01,1859486.74,21,Female,Student,108297.04,463,No,10.4,204,76.3,1.4,Yes,126523.21
11950,2024-04-07,C41196,B001,Rift Valley,Current,Bill Payment,ATM,434152.06,82944.55,47,Male,Business,456715.6,604,Yes,19.9,4,34.3,1.5,No,500300.64
11951,2025-09-19,C76188,B010,Nairobi,Fixed Deposit,Withdrawal,Mobile Banking,47292.89,66642.27,37,Male,Nurse,337837.74,638,No,16.9,201,91.1,1.3,Yes,38814.33
11952,2025-06-27,C69470,B008,Eastern,Current,Deposit,ATM,279824.06,575946.78,59,Female,Business,143791.0,802,No,13.0,57,52.2,3.7,Yes,306870.46
11953,2025-09-29,C47261,B013,Nairobi,Fixed Deposit,Withdrawal,ATM,299507.18,29928.17,23,Female,Engineer,194534.43,493,Yes,2.5,28,78.8,2.0,Yes,296320.29
11954,2024-06-11,C78528,B013,Eastern,Fixed Deposit,Withdrawal,Mobile Banking,111070.45,63327.2,73,Male,Student,118085.53,321,Yes,7.0,148,90.5,4.5,No,97701.3
11955,2024-09-15,C85355,B008,Eastern,Fixed Deposit,Transfer,Branch,68149.48,1153418.2,31,Female,Nurse,418298.29,791,Yes,17.6,295,44.9,4.9,Yes,60757.54
11956,2025-06-11,C75642,B002,Nairobi,Current,Transfer,Internet Banking,102830.74,1770608.61,21,Male,Farmer,104801.06,466,No,11.8,179,36.4,1.1,No,131358.14
11957,2025-01-25,C26511,B013,Nairobi,Fixed Deposit,Withdrawal,ATM,27031.93,1033879.71,44,Male,Nurse,23297.9,591,Yes,10.9,12,62.2,4.4,No,21993.83
11958,2025-07-24,C42957,B015,Rift Valley,Current,Loan Repayment,Internet Banking,263519.8,501310.67,32,Male,Engineer,382457.91,595,No,7.8,41,34.4,3.1,No,301197.64
11959,2025-10-16,C90611,B014,Eastern,Fixed Deposit,Bill Payment,Mobile Banking,200448.39,1714374.72,49,Female,Engineer,105188.51,657,Yes,19.9,58,52.8,4.1,Yes,187079.81
11960,2025-01-31,C58843,B003,Coast,Current,Transfer,Mobile Banking,145441.41,328677.9,62,Female,Business,50374.34,347,No,2.1,105,45.0,2.8,No,171516.47
11961,2024-12-29,C90659,B010,Nairobi,Savings,Withdrawal,Branch,52064.25,1129504.56,67,Female,Civil Servant,118273.21,307,No,1.1,87,6.6,4.3,No,59561.55
11962,2025-09-12,C37956,B011,Nairobi,Fixed Deposit,Deposit,Branch,312459.64,5266.66,35,Male,Teacher,10660.41,526,Yes,17.7,219,15.6,3.9,Yes,398245.07
11963,2025-10-16,C61119,B001,Eastern,Savings,Withdrawal,Internet Banking,65495.42,1433935.16,26,Female,Student,170230.21,419,Yes,3.5,200,78.9,1.4,No,72982.18
11964,2025-05-18,C91358,B007,Western,Savings,Bill Payment,Branch,186600.34,1265205.25,23,Male,Student,315065.34,428,No,10.8,150,71.0,3.0,Yes,220783.18
11965,2025-05-16,C87631,B006,Rift Valley,Fixed Deposit,Withdrawal,Branch,223404.48,1722668.8,40,Male,Teacher,477964.32,675,No,6.1,31,14.3,3.4,Yes,240083.53
11966,2024-09-24,C13958,B014,Central,Savings,Loan Repayment,Branch,73791.19,1041933.6,21,Male,Engineer,265219.48,685,No,15.0,109,37.0,3.8,Yes,82053.57
11967,2025-09-02,C78766,B013,Nairobi,Fixed Deposit,Withdrawal,ATM,383089.57,734625.48,65,Female,Teacher,186568.66,649,No,12.4,63,55.8,1.5,No,403275.31
11968,2024-12-15,C88779,B009,Nairobi,Fixed Deposit,Transfer,Branch,461642.65,1855142.4,18,Female,Student,226106.86,551,No,5.0,6,32.7,3.8,No,477667.83
11969,2025-01-17,C81824,B012,Central,Current,Withdrawal,Mobile Banking,295950.51,462049.76,26,Female,Civil Servant,301553.32,364,No,19.7,191,63.1,1.0,No,379755.01
11970,2025-02-28,C83725,B010,Eastern,Savings,Bill Payment,Mobile Banking,216520.76,1354146.27,65,Female,Teacher,400722.25,493,Yes,16.7,186,32.1,2.3,No,186990.68
11971,2025-06-13,C28766,B012,Coast,Current,Deposit,Internet Banking,240359.91,958037.37,53,Female,Farmer,492905.64,382,Yes,16.0,137,6.3,4.9,No,236680.92
11972,2025-07-08,C44666,B007,Western,Fixed Deposit,Withdrawal,Internet Banking,307325.37,1661554.05,74,Female,Teacher,379432.73,676,Yes,7.1,187,51.2,1.9,Yes,385512.06
11973,2024-10-02,C24792,B013,Eastern,Current,Deposit,ATM,235425.81,1594533.76,29,Female,Teacher,327806.04,730,Yes,4.8,65,92.7,1.0,Yes,291591.01
11974,2025-02-01,C10159,B004,Coast,Fixed Deposit,Bill Payment,Mobile Banking,65686.37,1745998.35,72,Male,Civil Servant,316583.41,441,No,6.4,204,86.8,3.0,Yes,84247.56
11975,2024-02-22,C52554,B013,Nairobi,Current,Deposit,ATM,110995.78,1810501.25,42,Female,Farmer,151236.25,315,No,18.9,245,78.6,3.7,No,112884.14
11976,2024-10-18,C47377,B013,Nairobi,Current,Loan Repayment,Internet Banking,214025.56,1096918.37,21,Female,Nurse,185561.93,765,No,9.7,22,40.6,2.6,No,210468.29
11977,2025-03-20,C31510,B003,Coast,Fixed Deposit,Deposit,Internet Banking,406798.66,566492.02,35,Female,Civil Servant,232623.61,667,Yes,6.7,27,1.1,2.5,No,446644.38
11978,2024-01-07,C37876,B004,Central,Fixed Deposit,Withdrawal,Branch,425317.61,578662.19,60,Male,Student,124154.75,312,Yes,14.0,104,11.7,1.6,Yes,468060.17
11979,2024-08-07,C70857,B006,Coast,Savings,Deposit,Mobile Banking,44368.91,1691253.83,36,Male,Engineer,13886.19,631,No,17.8,216,69.9,3.0,Yes,52630.61
11980,2024-10-21,C46749,B015,Eastern,Fixed Deposit,Bill Payment,ATM,180554.3,1587339.89,55,Female,Nurse,290933.64,583,Yes,16.9,74,68.0,1.3,Yes,213545.83
11981,2025-10-02,C65484,B012,Nairobi,Fixed Deposit,Withdrawal,Branch,116688.38,1512560.64,43,Male,Civil Servant,246603.98,343,Yes,2.4,236,7.6,4.0,No,96431.78
11982,2024-07-26,C97842,B011,Western,Fixed Deposit,Bill Payment,ATM,130995.49,302521.2,27,Female,Farmer,36626.4,523,No,12.2,87,81.2,1.1,Yes,105651.99
11983,2024-07-02,C68057,B003,Eastern,Savings,Bill Payment,Mobile Banking,136690.75,995603.05,71,Female,Teacher,27958.71,788,Yes,11.8,172,45.6,4.3,Yes,147873.76
11984,2024-10-11,C81699,B006,Western,Fixed Deposit,Transfer,Mobile Banking,328650.66,69718.14,38,Male,Engineer,96871.71,694,Yes,4.9,52,74.7,1.8,No,372361.6
11985,2024-06-06,C86346,B015,Eastern,Current,Bill Payment,ATM,41378.94,1530493.56,28,Male,Teacher,461288.99,507,Yes,5.3,88,46.3,1.5,Yes,48882.95
11986,2024-06-11,C50832,B008,Western,Savings,Transfer,Internet Banking,216450.45,883288.94,63,Male,Engineer,239670.01,668,No,8.1,235,38.9,1.3,No,186196.25
11987,2025-03-01,C77307,B012,Western,Fixed Deposit,Deposit,ATM,49899.03,549962.08,44,Male,Civil Servant,67956.41,346,Yes,5.8,150,14.4,3.7,No,41099.49
