TransactionID,Date,Branch,CustomerID,Age,Gender,AccountType,TransactionType,Channel,Amount,Balance,Region
2732,2025-09-24,Mombasa,83515,26,Female,Savings,Deposit,ATM,130473.68,456263.42,Central
2733,2025-07-01,Eldoret,83355,22,Male,Savings,Loan Repayment,Branch,68301.19,452247.73,Coast
2734,2025-04-09,Nakuru,67187,53,Male,Savings,Deposit,ATM,29340.17,740879.38,Rift Valley
2735,2025-04-07,Nakuru,52709,73,Female,Current,Loan Repayment,ATM,129553.83,588461.6,Central
2736,2025-04-14,Kisumu,21098,31,Male,Savings,Transfer,Branch,118295.83,597643.47,Western
2737,2025-07-01,Nakuru,94929,43,Male,Savings,Bill Payment,ATM,125879.59,948002.04,Rift Valley
2738,2025-02-10,Eldoret,11569,67,Male,Current,Withdrawal,Internet,129489.32,315566.71,Western
2739,2025-06-15,Eldoret,47005,69,Male,Current,Withdrawal,Internet,190143.14,458455.99,Central
2740,2025-07-17,Kisumu,48906,26,Female,Current,Transfer,ATM,120993.84,235776.83,Western
2741,2025-11-07,Nakuru,38000,74,Female,Savings,Loan Repayment,Branch,32828.28,834883.91,Western
2742,2025-07-09,Eldoret,72161,42,Male,Current,Transfer,Mobile,104768.94,460115.25,Rift Valley
2743,2025-01-20,Eldoret,56347,54,Female,Savings,Transfer,ATM,133438.16,236606.65,Western
2744,2025-02-27,Nakuru,63409,26,Female,Current,Bill Payment,ATM,111892.78,425276.65,Western
2745,2025-10-29,Eldoret,23079,49,Female,Current,Loan Repayment,Branch,6954.08,204285.91,Coast
2746,2025-10-27,Kisumu,24123,18,Female,Savings,Transfer,Branch,115312.51,910661.7,Coast
2747,2025-06-03,Nairobi,20358,57,Male,Savings,Bill Payment,Mobile,122476.9,63709.46,Central
2748,2025-02-08,Kisumu,14203,38,Male,Current,Transfer,Branch,119157.01,707115.19,Rift Valley
2749,2025-07-09,Kisumu,48683,72,Male,Savings,Bill Payment,Branch,88702.6,183742.26,Coast
2750,2025-07-16,Nairobi,30696,65,Female,Current,Loan Repayment,ATM,183480.11,601629.85,Central
2751,2025-10-18,Nairobi,24027,24,Female,Savings,Bill Payment,Branch,159149.1,545568.33,Rift Valley
2752,2025-10-01,Mombasa,40970,74,Female,Savings,Transfer,Internet,143873.98,752556.62,Rift Valley
2753,2025-05-23,Nakuru,46490,49,Male,Savings,Bill Payment,Mobile,155615.58,876874.09,Central
2754,2025-01-28,Mombasa,84333,41,Male,Current,Loan Repayment,Mobile,119522.9,864903.91,Rift Valley
2755,2025-05-26,Kisumu,15104,20,Male,Savings,Transfer,Mobile,8704.98,147691.8,Coast
2756,2025-04-01,Nairobi,53422,63,Female,Current,Bill Payment,Branch,173983.65,6110.36,Rift Valley
2757,2025-09-04,Kisumu,46080,27,Female,Current,Transfer,Internet,156345.84,996273.53,Coast
2758,2025-11-13,Nairobi,91065,45,Male,Savings,Loan Repayment,Branch,138599.26,161900.52,Rift Valley
2759,2025-02-07,Nairobi,38820,67,Female,Savings,Bill Payment,Branch,111130.19,638419.47,Western
2760,2025-05-03,Kisumu,78747,21,Female,Savings,Bill Payment,Branch,45414.56,9671.49,Western
2761,2025-10-07,Mombasa,26216,55,Male,Current,Deposit,Mobile,68794.41,380419.32,Coast
2762,2025-06-03,Mombasa,24503,70,Male,Savings,Withdrawal,Mobile,66296.22,183135.52,Western
2763,2025-07-25,Eldoret,94227,40,Male,Current,Withdrawal,Mobile,176734.96,193221.63,Rift Valley
2764,2025-03-31,Nakuru,84180,54,Female,Current,Transfer,Mobile,98013.9,63587.5,Central
2765,2025-06-30,Kisumu,84149,34,Male,Savings,Loan Repayment,ATM,122608.19,5993.75,Central
2766,2025-10-13,Kisumu,30532,37,Male,Savings,Bill Payment,Internet,46853.72,662046.92,Coast
2767,2025-06-04,Eldoret,56506,57,Female,Savings,Deposit,Mobile,76238.13,700651.26,Coast
2768,2025-12-18,Eldoret,50425,74,Female,Savings,Deposit,Branch,61362.12,503315.69,Coast
2769,2025-05-25,Nairobi,87429,57,Male,Savings,Bill Payment,Internet,32883.51,10764.32,Central
2770,2025-09-14,Nakuru,45453,19,Female,Savings,Withdrawal,Internet,120742.06,756827.49,Western
2771,2025-04-01,Nakuru,93282,30,Female,Current,Deposit,Branch,52956.97,524357.16,Coast
2772,2025-12-26,Kisumu,17675,45,Female,Current,Loan Repayment,Mobile,69906.89,468695.53,Central
2773,2025-04-08,Mombasa,76465,67,Female,Savings,Loan Repayment,Mobile,53187.64,462090.68,Western
2774,2025-04-29,Nakuru,55852,36,Female,Savings,Withdrawal,Internet,35593.42,615771.27,Western
2775,2025-05-12,Nakuru,66110,42,Female,Current,Bill Payment,ATM,193877.77,336912.61,Western
2776,2025-07-24,Mombasa,98893,70,Male,Savings,Loan Repayment,Internet,51752.76,782723.88,Western
2777,2025-02-22,Kisumu,63429,29,Female,Savings,Loan Repayment,ATM,149215.51,351565.8,Central
2778,2025-01-13,Nairobi,64201,50,Male,Current,Loan Repayment,Mobile,84726.05,674368.38,Rift Valley
2779,2025-07-09,Nakuru,87252,30,Female,Current,Loan Repayment,Branch,74897.6,203814.87,Central
2780,2025-06-15,Nakuru,79161,45,Female,Current,Bill Payment,ATM,106997.64,291453.8,Rift Valley
2781,2025-04-06,Mombasa,93371,29,Female,Current,Bill Payment,Branch,63536.07,750148.69,Rift Valley
2782,2025-06-06,Kisumu,68932,60,Male,Savings,Transfer,Internet,71906.44,296561.86,Western
2783,2025-09-16,Mombasa,20412,55,Male,Current,Deposit,Mobile,100752.45,452626.96,Coast
2784,2025-09-16,Mombasa,26248,32,Male,Savings,Withdrawal,Internet,132600.91,10289.7,Coast
2785,2025-01-20,Kisumu,74500,29,Male,Savings,Withdrawal,Mobile,152073.67,500313.84,Coast
2786,2025-01-21,Mombasa,42790,30,Male,Savings,Transfer,ATM,1758.72,115513.78,Western
2787,2025-09-25,Kisumu,47176,19,Female,Current,Deposit,Mobile,192932.56,357046.4,Western
2788,2025-06-03,Eldoret,66832,60,Female,Savings,Deposit,Mobile,19362.93,900197.09,Western
2789,2025-07-06,Nakuru,49675,64,Female,Current,Transfer,Internet,193586.85,720564.14,Rift Valley
2790,2025-07-29,Nairobi,53001,53,Male,Savings,Transfer,ATM,143467.88,878537.41,Central
2791,2025-10-01,Nakuru,33513,34,Male,Current,Withdrawal,Branch,65477.08,166441.74,Coast
2792,2025-12-10,Nakuru,24029,56,Female,Savings,Transfer,Internet,139408.63,11202.09,Western
2793,2025-09-20,Eldoret,92311,40,Male,Savings,Loan Repayment,Branch,195210.2,966600.7,Rift Valley
2794,2025-09-18,Eldoret,95592,30,Female,Current,Bill Payment,Internet,10706.4,362050.24,Coast
2795,2025-01-01,Nairobi,81710,59,Male,Current,Withdrawal,Internet,102558.55,227410.66,Central
2796,2025-10-08,Mombasa,95838,31,Male,Current,Bill Payment,Internet,75107.23,769144.88,Western
2797,2025-02-07,Kisumu,90765,41,Female,Savings,Deposit,Branch,153103.76,809848.57,Coast
2798,2025-12-05,Kisumu,50238,71,Female,Current,Bill Payment,Internet,90373.71,875423.32,Central
2799,2025-09-20,Mombasa,80087,69,Male,Savings,Withdrawal,ATM,137335.01,572314.07,Coast
2800,2025-12-01,Mombasa,22240,31,Female,Current,Transfer,Branch,32898.25,55056.7,Rift Valley
2801,2025-07-10,Nairobi,51084,75,Male,Savings,Deposit,Mobile,98220.46,978468.92,Coast
2802,2025-12-03,Nairobi,16336,67,Male,Savings,Transfer,ATM,191690.89,112748.16,Western
2803,2025-01-15,Mombasa,14849,55,Male,Savings,Loan Repayment,ATM,147861.96,409462.06,Coast
2804,2025-08-05,Eldoret,28913,69,Male,Current,Loan Repayment,ATM,20487.56,450449.75,Rift Valley
2805,2025-10-02,,39187,65,Male,Savings,Withdrawal,ATM,32864.78,574149.15,Rift Valley
2806,2025-09-07,Eldoret,91125,59,Female,Savings,Bill Payment,ATM,152559.18,954872.59,Coast
2807,2025-12-19,,94662,32,Male,Current,Bill Payment,ATM,110214.05,958518.92,Central
2808,2025-11-03,Kisumu,30687,69,Female,Savings,Bill Payment,ATM,177112.41,994181.48,Central
2809,2025-09-26,Mombasa,36135,50,Male,Savings,Deposit,Internet,69073.69,730699.01,Central
2810,2025-08-16,Eldoret,88844,45,Male,Savings,Deposit,Internet,196905.98,770300.82,Coast
2811,2025-08-18,Eldoret,48190,30,Female,Savings,Bill Payment,Mobile,119651.16,720874.11,Central
2812,2025-05-07,Nakuru,79997,23,Male,Savings,Bill Payment,Internet,47784.89,611048.84,Rift Valley
2813,2025-02-19,Nairobi,91669,44,Male,Savings,Loan Repayment,Mobile,119093.48,213541.71,Rift Valley
2814,2025-05-05,Mombasa,38145,50,Male,Savings,Transfer,Branch,143513.15,108195.18,Coast
2815,2025-03-24,Eldoret,93723,49,Male,Current,Withdrawal,Mobile,78881.11,563771.95,Central
2816,2025-04-06,Kisumu,58747,36,Female,Savings,Bill Payment,Mobile,32502.69,169009.37,Western
2817,2025-05-13,Eldoret,12151,67,Male,Savings,Loan Repayment,Branch,18991.92,391409.62,Western
2818,2025-02-26,Eldoret,21537,19,Female,Current,Withdrawal,ATM,15871.29,472176.11,Central
2819,2025-07-31,Nairobi,30162,34,Female,Current,Deposit,Internet,182995.14,248719.18,Central
2820,2025-09-27,Nakuru,53272,65,Female,Savings,Transfer,Mobile,119353.34,346311.09,Central
2821,2025-02-16,Nairobi,35582,49,Male,Savings,Deposit,Internet,184599.93,518105.46,Rift Valley
2822,2025-08-21,Kisumu,26586,28,Female,Savings,Withdrawal,Mobile,74946.78,80959.36,Western
2823,2025-06-03,Eldoret,72687,63,Male,Current,Bill Payment,Internet,56921.34,789031.84,Central
2824,2025-12-07,Kisumu,82205,62,Male,Current,Bill Payment,Internet,105055.31,195179.24,Rift Valley
2825,2025-12-23,Eldoret,63865,43,Male,Savings,Transfer,ATM,91144.15,459242.93,Rift Valley
2826,2025-05-09,Mombasa,83349,50,Male,Current,Deposit,Branch,21261.06,551695.13,Central
2827,2025-07-25,Kisumu,41922,60,Female,Savings,Loan Repayment,Branch,50009.79,305340.29,Rift Valley
2828,2025-08-02,Kisumu,47356,38,Female,Savings,Transfer,Mobile,14574.07,783293.32,Western
2829,2025-01-27,Nairobi,28754,75,Female,Current,Loan Repayment,Mobile,173462.2,512594.97,Rift Valley
2830,2025-10-27,Nairobi,55796,38,Female,Savings,Deposit,Internet,96482.42,132062.92,Central
2831,2025-05-13,Eldoret,52734,72,Female,Savings,Withdrawal,Mobile,163633.32,558224.85,Central
2832,2025-07-18,Kisumu,92304,49,Female,Savings,Bill Payment,ATM,96989.36,722395.03,Central
2833,2025-08-25,Kisumu,31874,32,Female,Savings,Withdrawal,Branch,48540.91,312200.13,Western
2834,2025-08-25,Nairobi,24853,60,Male,Current,Transfer,Branch,157664.92,341904.41,Western
2835,2025-08-07,Kisumu,73495,29,Female,Savings,Deposit,Mobile,64643.06,533178.65,Central
2836,2025-02-24,Mombasa,49272,74,Female,Current,Transfer,Branch,164434.76,716536.47,Western
2837,2025-04-10,Nairobi,81112,39,Female,Current,Deposit,ATM,120567.18,675531.21,Rift Valley
2838,2025-07-28,Mombasa,12660,37,Female,Savings,Withdrawal,Mobile,103672.71,91698.02,Central
2839,2025-07-25,Mombasa,62398,25,Male,Current,Withdrawal,ATM,67321.29,977825.26,Western
2840,2025-12-21,Nairobi,85049,30,Male,Current,Transfer,ATM,123021.17,958186.87,Rift Valley
2841,2025-05-18,Nakuru,36320,22,Female,Savings,Loan Repayment,ATM,13197.84,163962.29,Central
2842,2025-04-12,Nairobi,51760,62,Male,Current,Deposit,ATM,173351.24,437508.81,Central
2843,2025-05-21,Eldoret,24542,45,Female,Savings,Bill Payment,Internet,159192.9,906233.74,Rift Valley
2844,2025-01-08,Nairobi,24992,73,Female,Savings,Withdrawal,Mobile,151913.3,994913.13,Central
2845,2025-09-17,Kisumu,38526,59,Female,Savings,Withdrawal,ATM,57330.75,870433.03,Western
2846,2025-07-11,Nairobi,43885,35,Male,Current,Bill Payment,Branch,45178.11,837627.63,Central
2847,2025-08-25,Nakuru,92929,63,Male,Current,Bill Payment,Mobile,140920.02,425694.86,Western
2848,2025-04-11,Nairobi,73936,42,Male,Current,Deposit,ATM,72343.21,586501.36,Coast
2849,2025-04-02,Eldoret,21521,26,Female,Savings,Loan Repayment,Internet,184053.19,573293.6,Western
2850,2025-04-06,Nairobi,14115,53,Male,Current,Deposit,ATM,85332.75,478719.77,Coast
2851,2025-01-04,Nairobi,73957,60,Female,Current,Deposit,Branch,56135.59,474075.43,Central
2852,2025-08-23,Nakuru,15380,44,Male,Current,Deposit,Internet,72172.75,40299.6,Coast
2853,2025-04-13,Nakuru,27936,27,Female,Current,Bill Payment,ATM,48011.4,553842.47,Western
2854,2025-11-14,Kisumu,63649,64,Female,Savings,Loan Repayment,ATM,105927.98,466128.55,Central
2855,2025-01-03,Eldoret,82340,47,Male,Current,Deposit,Internet,22353.66,508599.69,Central
2856,2025-04-28,Kisumu,47926,48,Female,Current,Loan Repayment,Internet,39671.47,160175.99,Rift Valley
2857,2025-10-17,Nakuru,38022,69,Female,Current,Bill Payment,Mobile,56901.99,629989.5,Western
2858,2025-02-03,Eldoret,75629,39,Female,Current,Loan Repayment,Branch,190062.08,73468.81,Western
2859,2025-04-08,Kisumu,78425,68,Female,Current,Loan Repayment,ATM,150530.07,296477.67,Rift Valley
2860,2025-03-09,Nairobi,73518,69,Male,Current,Withdrawal,Internet,74897.89,871066.64,Western
2861,2025-05-11,Nakuru,34772,60,Female,Current,Deposit,ATM,152494.69,578662.14,Rift Valley
2862,2025-03-21,Nairobi,57457,29,Female,Savings,Transfer,Internet,5411.5,915645.94,Coast
2863,2025-05-22,,47650,36,Female,Savings,Transfer,Branch,65876.24,766992.43,Rift Valley
2864,2025-06-13,Eldoret,96022,55,Male,Savings,Bill Payment,Branch,143770.41,313218.62,Western
2865,2025-04-04,Mombasa,41178,24,Male,Savings,Transfer,Mobile,125926.03,578953.3,Western
2866,2025-03-01,Nakuru,25810,71,Female,Current,Withdrawal,Mobile,169083.32,703914.86,Western
2867,2025-09-11,Kisumu,11439,24,Male,Savings,Loan Repayment,Branch,16950.75,823125.59,Rift Valley
2868,2025-08-27,Mombasa,92459,45,Female,Savings,Transfer,Mobile,49850.76,788795.35,Coast
2869,2025-08-11,Nakuru,45931,30,Male,Savings,Deposit,ATM,165854.39,91694.93,Rift Valley
2870,2025-04-12,Eldoret,83728,64,Male,Savings,Transfer,ATM,130326.98,757826.25,Coast
2871,2025-07-24,Nairobi,74232,43,Female,Current,Withdrawal,Branch,113737.99,589130.43,Western
2872,2025-09-04,Eldoret,91117,43,Male,Current,Bill Payment,ATM,156572.39,69670.9,Central
2873,2025-09-30,Eldoret,33990,74,Female,Savings,Deposit,Internet,188296.21,483543.09,Central
2874,2025-05-24,Kisumu,96253,24,Female,Current,Transfer,Branch,137822.48,361406.13,Central
2875,2025-02-12,Kisumu,28634,36,Female,Savings,Loan Repayment,ATM,168000.68,17292.75,Central
2876,2025-12-25,Nairobi,55849,53,Female,Savings,Withdrawal,Internet,137736.27,740814.78,Central
2877,2025-12-18,Kisumu,74173,44,Female,Savings,Loan Repayment,Mobile,184347.07,257589.12,Central
2878,2025-09-24,Nakuru,80554,22,Male,Savings,Deposit,ATM,155756.35,871781.45,Central
2879,2025-06-02,Kisumu,80492,64,Female,Savings,Loan Repayment,Mobile,39723.76,145264.21,Western
2880,2025-04-24,Mombasa,19653,35,Female,Current,Deposit,Mobile,61840.74,405427.04,Western
2881,2025-03-03,Nakuru,43425,40,Female,Savings,Deposit,Internet,195871.3,271726.85,Coast
2882,2025-03-23,Nairobi,30665,66,Male,Current,Transfer,Internet,6208.24,158449.2,Central
2883,2025-05-27,Eldoret,21057,57,Male,Current,Deposit,Branch,34544.62,436988.83,Western
2884,2025-06-20,Nairobi,28077,41,Female,Savings,Deposit,Internet,61666.51,218112.57,Rift Valley
2885,2025-11-23,Nakuru,17460,62,Female,Savings,Bill Payment,Mobile,70908.61,239758.17,Coast
2886,2025-01-06,Nakuru,32709,21,Male,Current,Transfer,Mobile,17247.65,745840.09,Rift Valley
2887,2025-11-17,Mombasa,19795,59,Female,Current,Transfer,Branch,94326.23,881620.98,Western
2888,2025-10-23,Mombasa,54038,43,Male,Savings,Loan Repayment,Internet,165521.54,836538.31,Rift Valley
2889,2025-05-25,Eldoret,17707,25,Male,Savings,Withdrawal,ATM,197439.52,339912.4,Western
2890,2025-09-27,Kisumu,11816,23,Female,Savings,Transfer,ATM,2210.55,517564.62,Coast
2891,2025-08-14,,60920,69,Male,Current,Loan Repayment,Mobile,55033.39,245616.92,Western
2892,2025-01-09,Eldoret,34065,30,Male,Savings,Deposit,Branch,100449.81,128876.56,Western
2893,2025-10-03,Mombasa,80229,62,Female,Savings,Loan Repayment,Branch,130489.24,266363.3,Rift Valley
2894,2025-09-12,Nakuru,21056,54,Male,Savings,Transfer,Internet,164595.08,924574.34,Central
2895,2025-04-28,Nakuru,36992,55,Male,Current,Transfer,Internet,190449.78,938410.04,Western
2896,2025-03-05,Nakuru,63282,67,Female,Current,Withdrawal,Mobile,189703.71,877098.83,Central
2897,2025-01-01,Eldoret,73808,58,Male,Current,Loan Repayment,Mobile,7912.81,494301.26,Western
2898,2025-11-02,Eldoret,97840,65,Female,Savings,Loan Repayment,Internet,184492.84,185709.97,Coast
2899,2025-04-12,Kisumu,24755,39,Male,Savings,Loan Repayment,ATM,198847.82,258135.04,Western
2900,2025-03-10,Kisumu,16121,71,Male,Current,Transfer,Branch,37754.95,420075.48,Central
2901,2025-10-10,Mombasa,59162,41,Female,Current,Loan Repayment,Internet,159776.96,563001.38,Central
2902,2025-01-15,Eldoret,27565,42,Female,Current,Transfer,ATM,185123.62,8709.38,Coast
2903,2025-11-02,Kisumu,71281,38,Female,Current,Loan Repayment,Branch,56811.44,366434.11,Coast
2904,2025-10-02,Mombasa,91695,25,Female,Savings,Transfer,Internet,12179.62,203386.46,Western
2905,2025-11-22,Mombasa,63954,63,Female,Current,Deposit,Branch,103751.22,947221.63,Rift Valley
2906,2025-10-10,Eldoret,64765,42,Male,Current,Loan Repayment,Branch,177851.9,129708.26,Central
2907,2025-10-02,Mombasa,83864,56,Female,Savings,Bill Payment,Branch,123247.49,11782.05,Rift Valley
2908,2025-06-22,Nairobi,96803,37,Male,Current,Withdrawal,Mobile,5266.34,181213.24,Central
2909,2025-04-07,Nairobi,86216,62,Male,Current,Deposit,ATM,39629.79,480304.07,Rift Valley
2910,2025-12-17,Nairobi,38893,23,Male,Savings,Transfer,Internet,169306.17,856578.71,Western
2911,2025-02-20,Kisumu,63798,24,Male,Current,Transfer,ATM,99840.12,970562.08,Coast
2912,2025-05-24,Kisumu,59506,45,Female,Current,Bill Payment,Mobile,115583.28,957542.61,Rift Valley
2913,2025-09-26,Nairobi,89908,57,Female,Current,Loan Repayment,Branch,65394.69,895083.91,Rift Valley
2914,2025-08-10,Kisumu,85664,46,Male,Current,Loan Repayment,Internet,45075.17,492084.97,Western
2915,2025-11-16,Mombasa,33415,24,Male,Savings,Transfer,Internet,12974.18,593508.94,Western
2916,2025-10-03,Mombasa,95420,41,Female,Savings,Withdrawal,Mobile,178433.5,378180.58,Rift Valley
2917,2025-03-01,Nairobi,40983,20,Male,Current,Withdrawal,ATM,112553.54,971598.69,Rift Valley
2918,2025-06-16,Nakuru,13345,45,Male,Savings,Transfer,Branch,182042.73,316923.91,Coast
2919,2025-09-07,Nakuru,66856,60,Female,Current,Deposit,Internet,149810.28,759074.47,Rift Valley
2920,2025-09-16,Kisumu,11534,69,Male,Current,Bill Payment,Branch,88763.34,782153.77,Coast
2921,2025-11-27,Mombasa,35934,23,Female,Savings,Bill Payment,ATM,198048.05,794817.42,Coast
2922,2025-01-22,Kisumu,15336,44,Female,Savings,Withdrawal,Mobile,60823.32,899415.81,Coast
2923,2025-04-19,Mombasa,65735,27,Male,Savings,Loan Repayment,ATM,90101.61,834194.22,Western
2924,2025-07-12,Nairobi,38976,51,Female,Savings,Withdrawal,ATM,72959.87,352549.98,Rift Valley
2925,2025-10-30,Eldoret,34080,26,Female,Current,Withdrawal,Branch,97881.26,119387.12,Rift Valley
2926,2025-03-15,Eldoret,48464,72,Male,Savings,Deposit,Mobile,154536.78,169135.12,Rift Valley
2927,2025-04-05,Mombasa,35368,61,Male,Current,Withdrawal,Branch,90319.87,497206.15,Central
2928,2025-06-21,Mombasa,12648,19,Male,Current,Deposit,Mobile,39620.6,477248.14,Western
2929,2025-05-20,Kisumu,61773,53,Male,Current,Deposit,ATM,187160.45,61001.12,Rift Valley
2930,2025-08-24,Nairobi,98762,35,Male,Current,Loan Repayment,ATM,9084.56,514764.41,Western
2931,2025-10-06,Nairobi,82744,61,Male,Current,Loan Repayment,Internet,139278.79,211407.41,Coast
2932,2025-02-14,Eldoret,94278,74,Male,Current,Transfer,Branch,52630.59,161888.66,Central
2933,2025-04-14,Kisumu,62876,34,Female,Savings,Loan Repayment,Branch,168789.63,448724.42,Coast
2934,2025-03-09,Nairobi,69282,59,Female,Current,Withdrawal,Mobile,117709.94,394878.1,Central
2935,2025-03-21,Eldoret,64246,66,Male,Savings,Deposit,Mobile,193397.94,615317.25,Western
2936,2025-11-18,Eldoret,51937,59,Female,Current,Withdrawal,Internet,142275.09,146191.01,Central
2937,2025-12-01,Nakuru,60704,64,Female,Savings,Transfer,Internet,38249.14,970731.94,Rift Valley
2938,2025-08-24,Mombasa,43704,63,Male,Current,Withdrawal,Branch,6055.69,121907.2,Central
2939,2025-04-08,Kisumu,74143,64,Male,Savings,Deposit,Branch,13148.74,325961.3,Coast
2940,2025-02-07,Nairobi,98054,28,Male,Current,Loan Repayment,Internet,18971.59,799534.82,Coast
2941,2025-11-15,Eldoret,78599,22,Male,Current,Withdrawal,Internet,174988.42,93536.11,Central
2942,2025-11-09,Eldoret,56331,69,Female,Savings,Withdrawal,Mobile,23707.76,288923.72,Western
2943,2025-10-29,Kisumu,72914,26,Male,Savings,Withdrawal,ATM,135157.34,39849.63,Central
2944,2025-09-25,Eldoret,42589,44,Female,Current,Deposit,Mobile,25941.32,356921.08,Central
2945,2025-02-26,Kisumu,90550,21,Female,Savings,Transfer,ATM,43969.24,488087.54,Rift Valley
2946,2025-06-15,Nairobi,92932,20,Female,Savings,Loan Repayment,ATM,29250.12,665184.97,Coast
2947,2025-02-12,Kisumu,30582,46,Female,Current,Loan Repayment,Branch,32702.42,508944.8,Central
2948,2025-10-02,Kisumu,27281,35,Male,Savings,Deposit,Internet,34300.38,222963.37,Western
2949,2025-02-16,Nairobi,15334,20,Female,Savings,Transfer,Branch,122798.84,391636.81,Coast
2950,2025-06-26,Mombasa,22658,58,Female,Current,Deposit,Mobile,178910.61,565237.12,Western
2951,2025-01-05,Eldoret,18917,68,Female,Savings,Loan Repayment,ATM,176447.16,300149.9,Western
2952,2025-10-18,Nakuru,71989,50,Male,Current,Transfer,ATM,71813.98,566705.19,Coast
2953,2025-09-04,Kisumu,87133,60,Female,Current,Deposit,ATM,96015.37,692884.09,Western
2954,2025-04-16,Nakuru,52776,19,Female,Current,Deposit,Internet,131044.19,288940.07,Western
